order_id,customer_id,order_date,order_time,restaurant,subcity,cuisine,item,price,quantity,veg_or_non_veg
100544,CUST02216,2025-06-21,08:00:00,Lassi Coruscoa,Purasawalkam,Desserts,Aloo Tikka,95.0,1,Veg
100544,CUST02216,2025-06-21,08:00:00,Lassi Coruscoa,Purasawalkam,Desserts,Blueberry Lassi,104.0,1,Veg
100545,CUST01529,2025-05-11,13:15:00,LAKSHMI RESTAURANT,Poonamallee,Indian,Fish Biriryani,250.0,1,Non-veg
100545,CUST01529,2025-05-11,13:15:00,LAKSHMI RESTAURANT,Poonamallee,Indian,Chocolate Shake,110.0,1,Veg
100545,CUST01529,2025-05-11,13:15:00,LAKSHMI RESTAURANT,Poonamallee,Indian,Vanilla Shake,100.0,1,Veg
100546,CUST00196,2025-04-22,20:33:00,Liza Restaurant (Halal),Purasawalkam,"Arabian,North Indian",Lamb Salt & Pepper ( Dry ),358.0,1,Non-veg
100546,CUST00196,2025-04-22,20:33:00,Liza Restaurant (Halal),Purasawalkam,"Arabian,North Indian",Pista Milk Shake,99.0,1,Veg
100546,CUST00196,2025-04-22,20:33:00,Liza Restaurant (Halal),Purasawalkam,"Arabian,North Indian",Banana Lassi,70.0,1,Veg
100547,CUST02433,2025-04-10,12:23:00,Victuals,Poonamallee,"Beverages,Chinese",Paneer Maggi,89.0,1,Veg
100547,CUST02433,2025-04-10,12:23:00,Victuals,Poonamallee,"Beverages,Chinese",Salt Lassi (350 Ml),59.0,1,Veg
100547,CUST02433,2025-04-10,12:23:00,Victuals,Poonamallee,"Beverages,Chinese",Green Tea With Lemon In Chai Flask (250 Ml),94.0,2,Veg
100548,CUST01055,2025-03-18,16:10:00,Victuals,Poonamallee,"Beverages,Chinese",Barbecue Fish Shawarma Roll,134.0,1,Non-veg
100548,CUST01055,2025-03-18,16:10:00,Victuals,Poonamallee,"Beverages,Chinese",Salt Lassi (350 Ml),59.0,2,Veg
100549,CUST02301,2025-01-27,14:53:00,Sangeetha Veg Restaurant,Poonamallee,"South Indian,North Indian",Box Meals (executive Meals),220.0,1,Veg
100549,CUST02301,2025-01-27,14:53:00,Sangeetha Veg Restaurant,Poonamallee,"South Indian,North Indian",Mango Juice,145.0,1,Veg
100550,CUST01239,2025-04-01,11:41:00,Royal Sandwich,Purasawalkam,Fast Food,Pita Pizza Mayo Sandwich,134.0,1,Veg
100550,CUST01239,2025-04-01,11:41:00,Royal Sandwich,Purasawalkam,Fast Food,French Fries (Regular),99.0,1,Veg
100551,CUST01617,2025-07-04,12:50:00,Victuals,Poonamallee,"Beverages,Chinese",Chappati [3 Pieces] With Veg Khuruma,109.0,1,Veg
100551,CUST01617,2025-07-04,12:50:00,Victuals,Poonamallee,"Beverages,Chinese",Classic Paneer Parotta Shawarma Roll,124.0,1,Veg
100552,CUST00253,2025-02-01,14:43:00,Victuals,Poonamallee,"Beverages,Chinese",Bhel Puri,74.0,1,Veg
100552,CUST00253,2025-02-01,14:43:00,Victuals,Poonamallee,"Beverages,Chinese",Cheese Macaroni,189.0,1,Veg
100552,CUST00253,2025-02-01,14:43:00,Victuals,Poonamallee,"Beverages,Chinese",Lemon Mojito (350 Ml),94.0,1,Veg
100552,CUST00253,2025-02-01,14:43:00,Victuals,Poonamallee,"Beverages,Chinese",Guava Juice (500 Ml),94.0,1,Veg
100553,CUST01089,2025-07-23,21:21:00,LAKSHMI RESTAURANT,Poonamallee,Indian,Shezwan Veg Noodles,150.0,1,Veg
100553,CUST01089,2025-07-23,21:21:00,LAKSHMI RESTAURANT,Poonamallee,Indian,Paneer Butter Masala,220.0,1,Veg
100553,CUST01089,2025-07-23,21:21:00,LAKSHMI RESTAURANT,Poonamallee,Indian,Sweet Lassi,60.0,1,Veg
100553,CUST01089,2025-07-23,21:21:00,LAKSHMI RESTAURANT,Poonamallee,Indian,Sweet Corn Chicken Soup,110.0,1,Non-veg
100553,CUST01089,2025-07-23,21:21:00,LAKSHMI RESTAURANT,Poonamallee,Indian,Grape,70.0,1,Veg
100554,CUST00532,2025-07-13,18:27:00,Victuals,Poonamallee,"Beverages,Chinese",Mexican Paneer Shawarma Roll,129.0,1,Veg
100554,CUST00532,2025-07-13,18:27:00,Victuals,Poonamallee,"Beverages,Chinese",Lemon Tea In Corrugated Tea Flask (250 Ml),94.0,1,Veg
100554,CUST00532,2025-07-13,18:27:00,Victuals,Poonamallee,"Beverages,Chinese",Milk In Flask (500 Ml),144.0,1,Veg
100554,CUST00532,2025-07-13,18:27:00,Victuals,Poonamallee,"Beverages,Chinese",Masala Tea In Chai Flask (500 Ml),154.0,1,Veg
100555,CUST01384,2025-04-02,09:13:00,THE NEW BOX,Purasawalkam,"Chinese,Indian",Veg Brocolli Fried Rice,440.0,1,Veg
100555,CUST01384,2025-04-02,09:13:00,THE NEW BOX,Purasawalkam,"Chinese,Indian",Honey Chilli Fries,380.0,1,Veg
100555,CUST01384,2025-04-02,09:13:00,THE NEW BOX,Purasawalkam,"Chinese,Indian",Watermelon Juice,220.0,1,Veg
100555,CUST01384,2025-04-02,09:13:00,THE NEW BOX,Purasawalkam,"Chinese,Indian",Lemon Ice Tea,160.0,1,Veg
100556,CUST01132,2025-04-24,10:25:00,Guest Hotel,Purasawalkam,"South Indian,North Indian",Aloo Gobi Masala,135.0,1,Veg
100556,CUST01132,2025-04-24,10:25:00,Guest Hotel,Purasawalkam,"South Indian,North Indian",Tomato Raita,79.0,1,Veg
100556,CUST01132,2025-04-24,10:25:00,Guest Hotel,Purasawalkam,"South Indian,North Indian",Apple Guest Special Juice,91.0,1,Veg
100556,CUST01132,2025-04-24,10:25:00,Guest Hotel,Purasawalkam,"South Indian,North Indian",Apple Nuts Coleslaw Salad,140.0,1,Veg
100557,CUST00544,2025-02-22,16:35:00,BUHARI,Purasawalkam,"Biryani,North Indian",Mutton Brain Pepper Masala,219.0,1,Non-veg
100557,CUST00544,2025-02-22,16:35:00,BUHARI,Purasawalkam,"Biryani,North Indian",Campbell Chicken,309.0,1,Non-veg
100557,CUST00544,2025-02-22,16:35:00,BUHARI,Purasawalkam,"Biryani,North Indian",Vanilla Ice Cream,140.0,1,Veg
100558,CUST01334,2025-04-11,22:26:00,EXPRESS FOOD COURT,Poonamallee,"Fast Food,North Indian",Schezwan Egg Omelette Sandwich,84.0,1,Non-veg
100558,CUST01334,2025-04-11,22:26:00,EXPRESS FOOD COURT,Poonamallee,"Fast Food,North Indian",Barbecue Veg Sandwich,84.0,1,Veg
100558,CUST01334,2025-04-11,22:26:00,EXPRESS FOOD COURT,Poonamallee,"Fast Food,North Indian",Barbecue Paneer Bread Omelette,94.0,1,Non-veg
100558,CUST01334,2025-04-11,22:26:00,EXPRESS FOOD COURT,Poonamallee,"Fast Food,North Indian",Sweet Corn Maggi,89.0,1,Veg
100559,CUST00442,2025-07-19,09:00:00,THE NEW BOX,Purasawalkam,"Chinese,Indian",Veg Noodles + Gobi Manchurian,440.0,1,Veg
100559,CUST00442,2025-07-19,09:00:00,THE NEW BOX,Purasawalkam,"Chinese,Indian",Dry Fruit Shake,300.0,1,Veg
100559,CUST00442,2025-07-19,09:00:00,THE NEW BOX,Purasawalkam,"Chinese,Indian",Fig Milkshake,240.0,1,Veg
100559,CUST00442,2025-07-19,09:00:00,THE NEW BOX,Purasawalkam,"Chinese,Indian",Masala Khichiya,90.0,2,Veg
100560,CUST02056,2025-03-29,17:28:00,PARFAIT CAKES N BAKES,Purasawalkam,"Bakery,Desserts",Choco Marble Cake [500g],400.0,1,Veg
100561,CUST02244,2025-04-23,22:56:00,Sangeetha Veg Restaurant,Poonamallee,"South Indian,North Indian",Gobi 65 Large,275.0,1,Veg
100561,CUST02244,2025-04-23,22:56:00,Sangeetha Veg Restaurant,Poonamallee,"South Indian,North Indian",Spl Sambar Rice  Large,160.0,1,Veg
100561,CUST02244,2025-04-23,22:56:00,Sangeetha Veg Restaurant,Poonamallee,"South Indian,North Indian",Banana Lassi,175.0,1,Veg
100562,CUST00227,2025-05-05,21:24:00,EXPRESS FOOD COURT,Poonamallee,"Fast Food,North Indian",Barbecue Mushroom Sandwich,84.0,1,Veg
100562,CUST00227,2025-05-05,21:24:00,EXPRESS FOOD COURT,Poonamallee,"Fast Food,North Indian",Royal Lime Juice (350 Ml),64.0,1,Veg
100563,CUST01468,2025-03-28,19:30:00,Victuals,Poonamallee,"Beverages,Chinese",Tender Coconut Milkshake (350 Ml),98.0,1,Veg
100563,CUST01468,2025-03-28,19:30:00,Victuals,Poonamallee,"Beverages,Chinese",Herbal Teacardamon Tea In Chai Flask (250 Ml),112.0,1,Veg
100564,CUST00572,2025-03-25,08:20:00,Victuals,Poonamallee,"Beverages,Chinese",Chicken Tikka Momos (5 Pcs),144.0,1,Non-veg
100564,CUST00572,2025-03-25,08:20:00,Victuals,Poonamallee,"Beverages,Chinese",Milk In Corrugated Tea Flask (250 Ml),89.0,1,Veg
100565,CUST01210,2025-07-29,08:09:00,Liza Restaurant (Halal),Purasawalkam,"Arabian,North Indian",Mexican Shawarma Plate,218.0,1,Non-veg
100565,CUST01210,2025-07-29,08:09:00,Liza Restaurant (Halal),Purasawalkam,"Arabian,North Indian",Fruit Salad,68.0,1,Veg
100566,CUST00676,2025-03-06,11:19:00,THE NEW BOX,Purasawalkam,"Chinese,Indian",Barbeque Paneer Pizza,640.0,1,Veg
100566,CUST00676,2025-03-06,11:19:00,THE NEW BOX,Purasawalkam,"Chinese,Indian",Milo Milkshake,300.0,1,Veg
100566,CUST00676,2025-03-06,11:19:00,THE NEW BOX,Purasawalkam,"Chinese,Indian",Water Bottle,60.0,1,Veg
100567,CUST00928,2025-01-25,21:52:00,Victuals,Poonamallee,"Beverages,Chinese",Chicken Tikka Momos (5 Pcs),144.0,1,Non-veg
100567,CUST00928,2025-01-25,21:52:00,Victuals,Poonamallee,"Beverages,Chinese",Custard Apple Milkshake (500 Ml),129.0,1,Veg
100567,CUST00928,2025-01-25,21:52:00,Victuals,Poonamallee,"Beverages,Chinese",Spicy Plain Bread Omelet,79.0,1,Veg
100567,CUST00928,2025-01-25,21:52:00,Victuals,Poonamallee,"Beverages,Chinese",Classic Paneer Shawarma Roll,129.0,1,Veg
100567,CUST00928,2025-01-25,21:52:00,Victuals,Poonamallee,"Beverages,Chinese",Orange Juice (500 Ml),114.0,1,Veg
100568,CUST01105,2025-07-20,09:04:00,THE NEW BOX,Purasawalkam,"Chinese,Indian",Dal Makhani,340.0,1,Veg
100568,CUST01105,2025-07-20,09:04:00,THE NEW BOX,Purasawalkam,"Chinese,Indian",Plain Phulka,60.0,1,Veg
100569,CUST01065,2025-04-24,22:59:00,Royal Sandwich,Purasawalkam,Fast Food,Onion Mayo Sandwich,94.0,2,Veg
100569,CUST01065,2025-04-24,22:59:00,Royal Sandwich,Purasawalkam,Fast Food,Prawns Chicken Mayo Sandwich,130.0,1,Non-veg
100569,CUST01065,2025-04-24,22:59:00,Royal Sandwich,Purasawalkam,Fast Food,Double Omelette Chicken Tandoori Cheese Sandwich + Green Apple Crusher,220.0,1,Non-veg
100569,CUST01065,2025-04-24,22:59:00,Royal Sandwich,Purasawalkam,Fast Food,Tandoori Chicken Cheese Sandwich + Double Omelette Chicken Mayo Sandwich + Chilli Garlic French Fries + Green Apple Crusher,399.0,1,Non-veg
100569,CUST01065,2025-04-24,22:59:00,Royal Sandwich,Purasawalkam,Fast Food,Orange Mojito,99.0,2,Veg
100570,CUST01668,2025-06-09,13:33:00,PARFAIT CAKES N BAKES,Purasawalkam,"Bakery,Desserts",Corn Flakes Cookies [250 Gms],80.51,1,Veg
100570,CUST01668,2025-06-09,13:33:00,PARFAIT CAKES N BAKES,Purasawalkam,"Bakery,Desserts",Saffron Panacotta,125.0,1,Non-veg
100571,CUST02452,2025-04-19,15:52:00,Lassi Junction Purasawalkam,Purasawalkam,"Beverages,Juices",Veg Burger,149.0,1,Veg
100571,CUST02452,2025-04-19,15:52:00,Lassi Junction Purasawalkam,Purasawalkam,"Beverages,Juices",Cranberry Lassi,104.0,1,Veg
100571,CUST02452,2025-04-19,15:52:00,Lassi Junction Purasawalkam,Purasawalkam,"Beverages,Juices",Mango Banana Lassi,90.0,1,Veg
100572,CUST01913,2025-02-26,21:27:00,Lassi Coruscoa,Purasawalkam,Desserts,Potato Smilies,95.0,1,Veg
100572,CUST01913,2025-02-26,21:27:00,Lassi Coruscoa,Purasawalkam,Desserts,Veg Nuggets,95.0,1,Veg
100573,CUST01687,2025-01-21,19:11:00,Hotel Raaj Bhaavan,Purasawalkam,"South Indian,North Indian",Ghee Pulka,45.0,1,Veg
100573,CUST01687,2025-01-21,19:11:00,Hotel Raaj Bhaavan,Purasawalkam,"South Indian,North Indian",Veg Soup,80.0,1,Veg
100574,CUST00615,2025-07-20,19:22:00,Royal Sandwich,Purasawalkam,Fast Food,Thousand Island Mushroom Mayo Sandwich,119.0,1,Veg
100575,CUST01430,2025-07-10,21:56:00,Guest Hotel,Purasawalkam,"South Indian,North Indian",Schezwan Fried Rice,179.0,1,Veg
100575,CUST01430,2025-07-10,21:56:00,Guest Hotel,Purasawalkam,"South Indian,North Indian",Masala Papad,35.0,1,Veg
100575,CUST01430,2025-07-10,21:56:00,Guest Hotel,Purasawalkam,"South Indian,North Indian",Extra Lunch Sambar,59.0,1,Veg
100576,CUST00358,2025-01-16,17:24:00,Hotel Raaj Bhaavan,Purasawalkam,"South Indian,North Indian",Ghee Pulka,45.0,1,Veg
100576,CUST00358,2025-01-16,17:24:00,Hotel Raaj Bhaavan,Purasawalkam,"South Indian,North Indian",Idli,50.0,1,Veg
100577,CUST00492,2025-01-05,22:57:00,THE NEW BOX,Purasawalkam,"Chinese,Indian",Pan Fried Momo Manchurian Style,360.0,1,Veg
100578,CUST02092,2025-04-28,14:30:00,BUHARI,Purasawalkam,"Biryani,North Indian",Idiyappam Mutton Dum Biryani,339.0,1,Non-veg
100578,CUST02092,2025-04-28,14:30:00,BUHARI,Purasawalkam,"Biryani,North Indian",Cream Of Vegetable Soup,119.0,1,Veg
100579,CUST00446,2025-04-12,15:43:00,Royal Sandwich,Purasawalkam,Fast Food,Chilli Cheese Sandwich,94.0,2,Veg
100579,CUST00446,2025-04-12,15:43:00,Royal Sandwich,Purasawalkam,Fast Food,Gobi Vadakari Mayo Sandwich,95.0,1,Veg
100579,CUST00446,2025-04-12,15:43:00,Royal Sandwich,Purasawalkam,Fast Food,Maggi Mushroom Cheese Sandwich,109.0,2,Veg
100579,CUST00446,2025-04-12,15:43:00,Royal Sandwich,Purasawalkam,Fast Food,Double Omelette Chicken Tandoori Cheese Sandwich + Green Apple Crusher,220.0,1,Non-veg
100579,CUST00446,2025-04-12,15:43:00,Royal Sandwich,Purasawalkam,Fast Food,Chicken Nuggets (4 Pcs),109.0,1,Non-veg
100580,CUST01709,2025-03-07,14:43:00,Lassi Junction Purasawalkam,Purasawalkam,"Beverages,Juices",Chilli Cheese Sandwich + Berry Blueberry Shake,215.0,1,Veg
100580,CUST01709,2025-03-07,14:43:00,Lassi Junction Purasawalkam,Purasawalkam,"Beverages,Juices",Bourbon Shake,129.0,1,Veg
100581,CUST00249,2025-01-30,20:21:00,Taj Restaurant,Poonamallee,"North Indian,Arabian",Punjabi Kaju Chicken,315.0,1,Non-veg
100581,CUST00249,2025-01-30,20:21:00,Taj Restaurant,Poonamallee,"North Indian,Arabian",Schezwan Fish Fried Rice,290.0,1,Non-veg
100582,CUST01334,2025-03-26,09:25:00,Guest Hotel,Purasawalkam,"South Indian,North Indian",Garlic Cheese Toast,160.0,1,Veg
100582,CUST01334,2025-03-26,09:25:00,Guest Hotel,Purasawalkam,"South Indian,North Indian",Mineral Water (1 Litre),30.0,1,Veg
100582,CUST01334,2025-03-26,09:25:00,Guest Hotel,Purasawalkam,"South Indian,North Indian",Madras Filter Coffee,51.0,1,Veg
100582,CUST01334,2025-03-26,09:25:00,Guest Hotel,Purasawalkam,"South Indian,North Indian",Curd Rice,60.0,1,Veg
100583,CUST00523,2025-06-11,09:46:00,Royal Sandwich,Purasawalkam,Fast Food,Peanut Butter Grilled Sandwich,79.0,1,Veg
100583,CUST00523,2025-06-11,09:46:00,Royal Sandwich,Purasawalkam,Fast Food,Panini Chicken Cheese Sandwich + Blue Curacao Crusher,220.0,1,Non-veg
100584,CUST01325,2025-02-24,10:32:00,Liza Restaurant (Halal),Purasawalkam,"Arabian,North Indian",Kaadai ( Quail ) Biryani,248.0,1,Non-veg
100584,CUST01325,2025-02-24,10:32:00,Liza Restaurant (Halal),Purasawalkam,"Arabian,North Indian",Kadhai Panneer,228.0,1,Veg
100584,CUST01325,2025-02-24,10:32:00,Liza Restaurant (Halal),Purasawalkam,"Arabian,North Indian",Apple Milk Shake,99.0,1,Veg
100584,CUST01325,2025-02-24,10:32:00,Liza Restaurant (Halal),Purasawalkam,"Arabian,North Indian",Fruit Salad With Ice Cream,88.0,1,Veg
100585,CUST01335,2025-03-25,14:46:00,PARFAIT CAKES N BAKES,Purasawalkam,"Bakery,Desserts",Velvet White Forest Pastry,50.85,2,Non-veg
100585,CUST01335,2025-03-25,14:46:00,PARFAIT CAKES N BAKES,Purasawalkam,"Bakery,Desserts",White Brownie With Chocolate Ice Cream,125.0,1,Non-veg
100586,CUST01708,2025-04-04,16:48:00,PARFAIT CAKES N BAKES,Purasawalkam,"Bakery,Desserts",Pinata Heart Cake [dark],1016.95,1,Veg
100586,CUST01708,2025-04-04,16:48:00,PARFAIT CAKES N BAKES,Purasawalkam,"Bakery,Desserts",Saffron Panacotta,125.0,1,Non-veg
100587,CUST01907,2025-01-18,19:14:00,PARFAIT CAKES N BAKES,Purasawalkam,"Bakery,Desserts",Honey Butterscotch Cake [eggless] [half Kg],508.47,1,Veg
100587,CUST01907,2025-01-18,19:14:00,PARFAIT CAKES N BAKES,Purasawalkam,"Bakery,Desserts",Fruit Gateau Cake [eggless] [1 Kg],1016.95,1,Veg
100587,CUST01907,2025-01-18,19:14:00,PARFAIT CAKES N BAKES,Purasawalkam,"Bakery,Desserts",Choco Truffle Mini Dessert Tub,76.27,1,Veg
100588,CUST01205,2025-06-24,11:33:00,Guest Hotel,Purasawalkam,"South Indian,North Indian",Veg Augratin,210.0,1,Veg
100588,CUST01205,2025-06-24,11:33:00,Guest Hotel,Purasawalkam,"South Indian,North Indian",Extra Potato Masala,59.0,1,Veg
100588,CUST01205,2025-06-24,11:33:00,Guest Hotel,Purasawalkam,"South Indian,North Indian",Sambar Idli (2 Pieces),51.0,1,Veg
100588,CUST01205,2025-06-24,11:33:00,Guest Hotel,Purasawalkam,"South Indian,North Indian",Sweet Lassi,60.0,2,Veg
100589,CUST01574,2025-07-16,13:35:00,Victuals,Poonamallee,"Beverages,Chinese",Veg Cheese Wrap,84.0,1,Veg
100589,CUST01574,2025-07-16,13:35:00,Victuals,Poonamallee,"Beverages,Chinese",Sweet Corn Soup,89.0,1,Veg
100590,CUST01779,2025-03-23,09:47:00,Lassi Junction Purasawalkam,Purasawalkam,"Beverages,Juices",Aloo Tikka Sandwich,95.0,2,Veg
100590,CUST01779,2025-03-23,09:47:00,Lassi Junction Purasawalkam,Purasawalkam,"Beverages,Juices",Ginger Lime Juice,77.0,1,Veg
100591,CUST02123,2025-03-01,15:45:00,Sangeetha Veg Restaurant,Poonamallee,"South Indian,North Indian",Mushroom Pepper Salt Large,350.0,1,Veg
100591,CUST02123,2025-03-01,15:45:00,Sangeetha Veg Restaurant,Poonamallee,"South Indian,North Indian",Punjabi Thali,240.0,1,Veg
100591,CUST02123,2025-03-01,15:45:00,Sangeetha Veg Restaurant,Poonamallee,"South Indian,North Indian",French Fries,140.0,1,Veg
100591,CUST02123,2025-03-01,15:45:00,Sangeetha Veg Restaurant,Poonamallee,"South Indian,North Indian",Sweet Lime Juice,133.0,1,Veg
100591,CUST02123,2025-03-01,15:45:00,Sangeetha Veg Restaurant,Poonamallee,"South Indian,North Indian",Curd Vadai (2 Pcs),115.0,1,Veg
100592,CUST00363,2025-01-11,15:30:00,Guest Hotel,Purasawalkam,"South Indian,North Indian",Cashewnut Fried Rice,189.0,1,Veg
100592,CUST00363,2025-01-11,15:30:00,Guest Hotel,Purasawalkam,"South Indian,North Indian",Pomogranate Guest Special Juice,101.0,1,Veg
100592,CUST00363,2025-01-11,15:30:00,Guest Hotel,Purasawalkam,"South Indian,North Indian",Roasted Papad,20.0,1,Veg
100592,CUST00363,2025-01-11,15:30:00,Guest Hotel,Purasawalkam,"South Indian,North Indian",Boost,55.0,1,Veg
100593,CUST02432,2025-03-29,08:42:00,EXPRESS FOOD COURT,Poonamallee,"Fast Food,North Indian",Schezwan Egg Omelette Sandwich,84.0,1,Non-veg
100593,CUST02432,2025-03-29,08:42:00,EXPRESS FOOD COURT,Poonamallee,"Fast Food,North Indian",Mexican Sweet Corn Sandwich,84.0,1,Veg
100593,CUST02432,2025-03-29,08:42:00,EXPRESS FOOD COURT,Poonamallee,"Fast Food,North Indian",Jaljeera Lime Juice (350 Ml),54.0,1,Veg
100594,CUST00070,2025-04-12,12:14:00,EXPRESS FOOD COURT,Poonamallee,"Fast Food,North Indian",Pomegranate Milkshake (350 Ml),94.0,1,Veg
100594,CUST00070,2025-04-12,12:14:00,EXPRESS FOOD COURT,Poonamallee,"Fast Food,North Indian",Chapati (3 Pcs) With Egg Khurma,119.0,1,Non-veg
100595,CUST00500,2025-06-19,17:59:00,Karaikkudi Chettinadu,Poonamallee,"South Indian,Biryani",Veg Rice,99.0,1,Veg
100595,CUST00500,2025-06-19,17:59:00,Karaikkudi Chettinadu,Poonamallee,"South Indian,Biryani",Mutton Biryani + Tilo 200 Ml Cool Drink (As Per The Availability),285.0,1,Non-veg
100595,CUST00500,2025-06-19,17:59:00,Karaikkudi Chettinadu,Poonamallee,"South Indian,Biryani",Water Bottel,25.0,1,Veg
100595,CUST00500,2025-06-19,17:59:00,Karaikkudi Chettinadu,Poonamallee,"South Indian,Biryani",Sambar,48.0,1,Veg
100596,CUST00532,2025-04-03,13:40:00,Liza Restaurant (Halal),Purasawalkam,"Arabian,North Indian",Veg Clear Soup,128.0,1,Veg
100596,CUST00532,2025-04-03,13:40:00,Liza Restaurant (Halal),Purasawalkam,"Arabian,North Indian",Gobi 65,190.0,1,Veg
100597,CUST01171,2025-06-27,12:17:00,Taj Restaurant,Poonamallee,"North Indian,Arabian",Chicken Do Pyaza,300.0,1,Non-veg
100597,CUST01171,2025-06-27,12:17:00,Taj Restaurant,Poonamallee,"North Indian,Arabian",Mushroom Masala,195.0,1,Veg
100597,CUST01171,2025-06-27,12:17:00,Taj Restaurant,Poonamallee,"North Indian,Arabian",Chicken Hot Dog Subz( 4 pcs),100.0,1,Non-veg
100597,CUST01171,2025-06-27,12:17:00,Taj Restaurant,Poonamallee,"North Indian,Arabian",Apple Milkshake,100.0,1,Veg
100598,CUST00442,2025-04-01,16:52:00,Royal Sandwich,Purasawalkam,Fast Food,Khakhra Cheese Sandwich,105.0,1,Veg
100598,CUST00442,2025-04-01,16:52:00,Royal Sandwich,Purasawalkam,Fast Food,Spinach Mushroom Tandoori Cheese Sandwich,119.0,1,Veg
100598,CUST00442,2025-04-01,16:52:00,Royal Sandwich,Purasawalkam,Fast Food,Pasta Mushroom Tandoori Mayo Sandwich,125.0,2,Veg
100598,CUST00442,2025-04-01,16:52:00,Royal Sandwich,Purasawalkam,Fast Food,Nannari Sharbat,69.0,1,Veg
100599,CUST02080,2025-04-11,09:04:00,Guest Hotel,Purasawalkam,"South Indian,North Indian",Cashewnut Fried Rice,189.0,1,Veg
100599,CUST02080,2025-04-11,09:04:00,Guest Hotel,Purasawalkam,"South Indian,North Indian",Extra Kurma,59.0,1,Veg
100599,CUST02080,2025-04-11,09:04:00,Guest Hotel,Purasawalkam,"South Indian,North Indian",Sambar Rice,60.0,1,Veg
100600,CUST02365,2025-05-10,20:59:00,Masaledaar Desi Rasoi,Purasawalkam,"North Indian,Chinese",Gobi Aloo,220.0,1,Veg
100600,CUST02365,2025-05-10,20:59:00,Masaledaar Desi Rasoi,Purasawalkam,"North Indian,Chinese",Haryali Paneer Tikka,240.0,1,Veg
100600,CUST02365,2025-05-10,20:59:00,Masaledaar Desi Rasoi,Purasawalkam,"North Indian,Chinese",Chilli Gobi Gravy,240.0,1,Veg
100600,CUST02365,2025-05-10,20:59:00,Masaledaar Desi Rasoi,Purasawalkam,"North Indian,Chinese",Cheese Masala Khichiya,90.0,1,Veg
100601,CUST00893,2025-03-27,10:17:00,Masaledaar Desi Rasoi,Purasawalkam,"North Indian,Chinese",Dragon Baby Corn,250.0,1,Veg
100601,CUST00893,2025-03-27,10:17:00,Masaledaar Desi Rasoi,Purasawalkam,"North Indian,Chinese",Chilli Baby Corn Gravy,250.0,1,Veg
100601,CUST00893,2025-03-27,10:17:00,Masaledaar Desi Rasoi,Purasawalkam,"North Indian,Chinese",Roast Papad,40.0,2,Veg
100602,CUST01186,2025-04-22,20:21:00,Sangeetha Veg Restaurant,Poonamallee,"South Indian,North Indian",Pineapple Icecream,115.0,1,Veg
100602,CUST01186,2025-04-22,20:21:00,Sangeetha Veg Restaurant,Poonamallee,"South Indian,North Indian",Pomegranate Juice,175.0,1,Veg
100603,CUST01773,2025-01-09,14:12:00,THE NEW BOX,Purasawalkam,"Chinese,Indian",Spinach And Corn Crispy,400.0,2,Veg
100603,CUST01773,2025-01-09,14:12:00,THE NEW BOX,Purasawalkam,"Chinese,Indian",Bhujia Mix,220.0,1,Veg
100604,CUST02079,2025-06-15,13:20:00,Victuals,Poonamallee,"Beverages,Chinese",Sev Puri,84.0,1,Veg
100604,CUST02079,2025-06-15,13:20:00,Victuals,Poonamallee,"Beverages,Chinese",Banana Chocolate Shake (350 Ml),84.0,1,Veg
100604,CUST02079,2025-06-15,13:20:00,Victuals,Poonamallee,"Beverages,Chinese",Mexican Corn Shawarma Roll,124.0,1,Veg
100605,CUST00179,2025-01-24,15:30:00,Masaledaar Desi Rasoi,Purasawalkam,"North Indian,Chinese",Herb & Cheese Kulcha,150.0,2,Veg
100605,CUST00179,2025-01-24,15:30:00,Masaledaar Desi Rasoi,Purasawalkam,"North Indian,Chinese",Glass Masala Chaas,80.0,1,Veg
100606,CUST00923,2025-03-27,21:22:00,Taj Restaurant,Poonamallee,"North Indian,Arabian",Paneer Rice,210.0,1,Veg
100606,CUST00923,2025-03-27,21:22:00,Taj Restaurant,Poonamallee,"North Indian,Arabian",Mushroom Fried Rice,195.0,2,Veg
100607,CUST02187,2025-01-18,13:10:00,Masaledaar Desi Rasoi,Purasawalkam,"North Indian,Chinese",Dhaba Style Mushroom,260.0,1,Veg
100607,CUST02187,2025-01-18,13:10:00,Masaledaar Desi Rasoi,Purasawalkam,"North Indian,Chinese",Gulab Jamun,140.0,1,Veg
100607,CUST02187,2025-01-18,13:10:00,Masaledaar Desi Rasoi,Purasawalkam,"North Indian,Chinese",Chocolate Ice Cream,120.0,1,Veg
100608,CUST02212,2025-03-30,09:23:00,EXPRESS FOOD COURT,Poonamallee,"Fast Food,North Indian",Schezwan Chicken Maggi,98.0,2,Non-veg
100608,CUST02212,2025-03-30,09:23:00,EXPRESS FOOD COURT,Poonamallee,"Fast Food,North Indian",Horlicks In Flask (250 Ml),109.0,1,Veg
100608,CUST02212,2025-03-30,09:23:00,EXPRESS FOOD COURT,Poonamallee,"Fast Food,North Indian",Hot Badam Milk Flask (250 Ml),109.0,1,Veg
100609,CUST01785,2025-07-30,17:56:00,EXPRESS FOOD COURT,Poonamallee,"Fast Food,North Indian",Barbecue Paneer Bread Omelette,94.0,1,Non-veg
100609,CUST01785,2025-07-30,17:56:00,EXPRESS FOOD COURT,Poonamallee,"Fast Food,North Indian",Guava Juice (350 Ml),74.0,1,Veg
