order_id,customer_id,restaurant_id,order_date,order_time_slot,veg_season_tag,is_veg_order,item_count,gross_amount,discount_pct,discount_amount,delivery_fee,final_amount,delivery_time_min,rating_given
102392,168,15,2025-02-18,Evening,Regular,0,1,520.0,10,52.0,0.0,468.0,40,5.0
102393,1278,6,2025-02-18,Evening,Regular,0,3,690.1,10,69.01,0.0,621.09,33,5.0
102394,2009,2,2025-02-18,Evening,Regular,0,3,435.0,10,43.5,0.0,391.5,43,5.0
102395,1098,12,2025-02-18,Afternoon,Regular,0,2,440.0,10,44.0,0.0,396.0,20,4.0
102396,2158,11,2025-02-18,Night,Regular,0,2,536.0,10,53.6,0.0,482.4,19,4.0
102397,130,8,2025-02-18,Afternoon,Regular,1,5,1050.0,10,105.0,0.0,945.0,26,5.0
102398,1410,2,2025-02-18,Night,Regular,1,2,337.0,0,0.0,0.0,337.0,20,5.0
102399,160,6,2025-02-18,Evening,Regular,1,2,145.0,0,0.0,30.0,175.0,35,5.0
102400,859,11,2025-02-18,Afternoon,Regular,0,4,756.0,10,75.6,0.0,680.4,26,4.0
102401,590,10,2025-02-18,Evening,Regular,1,1,54.0,0,0.0,30.0,84.0,31,5.0
102402,1026,3,2025-02-18,Afternoon,Regular,1,1,35.0,0,0.0,30.0,65.0,23,4.0
102403,1200,3,2025-02-18,Night,Regular,1,1,35.0,0,0.0,30.0,65.0,24,5.0
102405,1416,7,2025-02-18,Afternoon,Regular,0,4,791.0,10,79.1,0.0,711.9,47,5.0
102406,1858,11,2025-02-18,Afternoon,Regular,0,6,1520.0,10,152.0,0.0,1368.0,47,4.0
102408,1838,7,2025-02-18,Night,Regular,0,3,564.0,10,56.4,0.0,507.6,18,4.0
102411,28,6,2025-02-18,Evening,Regular,0,4,2065.6800000000003,10,206.57,0.0,1859.11,32,4.0
102412,249,5,2025-02-18,Evening,Regular,1,2,315.0,0,0.0,0.0,315.0,29,5.0
102413,1968,1,2025-02-18,Morning,Regular,1,4,1000.0,10,100.0,0.0,900.0,26,5.0
102414,466,11,2025-02-18,Evening,Regular,0,1,268.0,0,0.0,30.0,298.0,47,5.0
102415,1692,1,2025-02-18,Afternoon,Regular,1,3,342.0,0,0.0,0.0,342.0,34,4.0
102416,865,12,2025-02-19,Afternoon,Regular,0,4,970.0,10,97.0,0.0,873.0,44,5.0
102417,1520,3,2025-02-19,Afternoon,Regular,0,1,210.0,0,0.0,30.0,240.0,19,4.0
102418,1668,14,2025-02-19,Morning,Regular,1,4,665.0,10,66.5,0.0,598.5,35,5.0
102421,454,3,2025-02-19,Morning,Regular,0,4,780.0,10,78.0,0.0,702.0,32,4.0
102422,1843,5,2025-02-19,Afternoon,Regular,1,4,471.0,10,47.1,0.0,423.9,45,3.0
102424,1687,3,2025-02-19,Evening,Regular,0,2,480.0,10,48.0,0.0,432.0,43,4.0
102425,2137,1,2025-02-19,Night,Regular,1,2,141.0,0,0.0,30.0,171.0,27,5.0
102426,1057,4,2025-02-19,Evening,Regular,1,3,620.0,10,62.0,0.0,558.0,33,4.0
102427,1395,2,2025-02-19,Evening,Regular,1,3,495.0,10,49.5,0.0,445.5,23,4.0
102429,1550,9,2025-02-19,Evening,Regular,1,5,523.0,10,52.3,0.0,470.7,41,4.0
102430,917,11,2025-02-19,Night,Regular,0,1,178.0,0,0.0,30.0,208.0,41,5.0
102431,1721,1,2025-02-19,Morning,Regular,1,1,50.0,0,0.0,30.0,80.0,41,5.0
102433,1043,10,2025-02-19,Night,Regular,1,5,634.0,10,63.4,0.0,570.6,19,4.0
102434,1778,15,2025-02-19,Evening,Regular,0,3,610.0,10,61.0,0.0,549.0,45,4.0
102435,2046,6,2025-02-19,Evening,Regular,0,3,2199.15,10,219.92,0.0,1979.23,26,4.0
102436,1479,3,2025-02-19,Afternoon,Regular,0,3,480.0,10,48.0,0.0,432.0,34,4.0
102437,929,15,2025-02-19,Afternoon,Regular,1,4,540.0,10,54.0,0.0,486.0,33,5.0
102438,1268,13,2025-02-19,Evening,Regular,1,4,492.0,10,49.2,0.0,442.8,43,5.0
102439,628,4,2025-02-19,Evening,Regular,1,4,1120.0,10,112.0,0.0,1008.0,38,4.0
102440,184,14,2025-02-19,Afternoon,Regular,1,3,315.0,0,0.0,0.0,315.0,46,5.0
102441,337,1,2025-02-19,Afternoon,Regular,1,3,231.0,0,0.0,30.0,261.0,30,5.0
102442,802,14,2025-02-19,Night,Regular,1,2,190.0,0,0.0,30.0,220.0,27,4.0
102443,1149,12,2025-02-19,Afternoon,Regular,0,2,260.0,0,0.0,30.0,290.0,22,5.0
102444,1121,4,2025-02-19,Afternoon,Regular,1,3,1060.0,10,106.0,0.0,954.0,34,4.0
102445,880,8,2025-02-19,Morning,Regular,1,2,470.0,10,47.0,0.0,423.0,34,4.0
102450,402,15,2025-02-19,Evening,Regular,0,3,480.0,10,48.0,0.0,432.0,21,5.0
102451,733,1,2025-02-19,Night,Regular,1,3,624.0,10,62.4,0.0,561.6,37,5.0
102452,1883,3,2025-02-19,Afternoon,Regular,0,1,210.0,0,0.0,30.0,240.0,32,5.0
102453,1012,12,2025-02-19,Night,Regular,0,3,395.0,0,0.0,0.0,395.0,26,4.0
102454,1416,1,2025-02-19,Morning,Regular,1,2,280.0,0,0.0,30.0,310.0,44,4.0
102455,1251,11,2025-02-19,Night,Regular,0,2,496.0,10,49.6,0.0,446.4,22,5.0
102456,1605,5,2025-02-19,Evening,Regular,0,2,225.0,0,0.0,30.0,255.0,43,5.0
102457,210,14,2025-02-19,Evening,Regular,1,1,100.0,0,0.0,30.0,130.0,42,5.0
102458,770,3,2025-02-19,Morning,Regular,0,5,775.0,10,77.5,0.0,697.5,31,5.0
102459,792,3,2025-02-19,Night,Regular,0,3,475.0,10,47.5,0.0,427.5,35,5.0
102460,577,14,2025-02-19,Afternoon,Regular,1,3,445.0,10,44.5,0.0,400.5,20,4.0
102461,401,15,2025-02-19,Afternoon,Regular,1,2,210.0,0,0.0,30.0,240.0,27,5.0
102464,395,10,2025-02-19,Evening,Regular,1,2,182.0,0,0.0,30.0,212.0,29,5.0
102465,822,1,2025-02-19,Morning,Regular,1,4,460.0,10,46.0,0.0,414.0,34,4.0
102466,1613,15,2025-02-19,Night,Regular,1,2,250.0,0,0.0,30.0,280.0,20,4.0
102467,1948,7,2025-02-19,Afternoon,Regular,0,3,647.0,10,64.7,0.0,582.3,40,5.0
102470,397,14,2025-02-19,Afternoon,Regular,1,4,820.0,10,82.0,0.0,738.0,25,5.0
102471,395,14,2025-02-19,Afternoon,Regular,1,1,125.0,0,0.0,30.0,155.0,38,5.0
102472,1039,13,2025-02-19,Afternoon,Regular,1,4,685.0,10,68.5,0.0,616.5,31,5.0
102473,54,6,2025-02-19,Evening,Regular,0,1,50.85,0,0.0,30.0,80.85,33,3.0
102474,789,5,2025-02-20,Morning,Regular,0,3,422.0,10,42.2,0.0,379.8,39,4.0
102475,582,6,2025-02-20,Evening,Regular,0,2,184.32,0,0.0,30.0,214.32,34,3.0
102476,2118,9,2025-02-20,Morning,Regular,1,1,135.0,0,0.0,30.0,165.0,39,5.0
102477,748,4,2025-02-20,Afternoon,Regular,1,3,900.0,10,90.0,0.0,810.0,43,5.0
102478,128,2,2025-02-20,Afternoon,Regular,0,3,474.0,10,47.4,0.0,426.6,24,4.0
102479,724,3,2025-02-20,Afternoon,Regular,0,4,1185.0,10,118.5,0.0,1066.5,33,4.0
102481,2,15,2025-02-20,Evening,Regular,0,1,170.0,0,0.0,30.0,200.0,24,5.0
102483,2159,13,2025-02-20,Morning,Regular,1,2,427.0,10,42.7,0.0,384.3,28,4.0
102484,1606,2,2025-02-20,Night,Regular,1,1,129.0,0,0.0,30.0,159.0,31,4.0
102485,680,13,2025-02-20,Night,Regular,1,3,485.0,10,48.5,0.0,436.5,43,3.0
102486,878,12,2025-02-20,Evening,Regular,0,3,820.0,10,82.0,0.0,738.0,37,4.0
102487,872,5,2025-02-20,Evening,Regular,0,3,363.0,0,0.0,0.0,363.0,37,5.0
102488,1250,15,2025-02-20,Night,Regular,0,3,430.0,10,43.0,0.0,387.0,43,5.0
102489,133,1,2025-02-20,Morning,Regular,1,1,360.0,0,0.0,0.0,360.0,31,5.0
102490,1228,9,2025-02-20,Morning,Regular,1,3,347.0,0,0.0,0.0,347.0,34,5.0
102491,1857,2,2025-02-20,Afternoon,Regular,0,6,773.0,10,77.3,0.0,695.7,29,5.0
102492,1067,2,2025-02-20,Evening,Regular,0,3,517.0,10,51.7,0.0,465.3,31,4.0
102493,981,11,2025-02-20,Morning,Regular,0,3,376.0,0,0.0,0.0,376.0,19,5.0
102494,1365,2,2025-02-20,Evening,Regular,1,1,89.0,0,0.0,30.0,119.0,38,4.0
102495,1711,15,2025-02-20,Night,Regular,0,4,520.0,10,52.0,0.0,468.0,21,3.0
102496,776,8,2025-02-20,Evening,Regular,1,2,480.0,10,48.0,0.0,432.0,27,5.0
102497,401,10,2025-02-20,Afternoon,Regular,1,2,204.0,0,0.0,30.0,234.0,32,4.0
102498,488,9,2025-02-20,Morning,Regular,1,2,140.0,0,0.0,30.0,170.0,34,5.0
102499,751,5,2025-02-20,Evening,Regular,0,2,258.0,0,0.0,30.0,288.0,45,5.0
102500,613,4,2025-02-20,Afternoon,Regular,1,4,1800.0,10,180.0,0.0,1620.0,37,5.0
102501,1582,11,2025-02-20,Afternoon,Regular,0,2,456.0,10,45.6,0.0,410.4,20,4.0
102502,1779,4,2025-02-20,Afternoon,Regular,1,5,2120.0,10,212.0,0.0,1908.0,25,5.0
102504,1407,10,2025-02-20,Night,Regular,1,3,341.0,0,0.0,0.0,341.0,21,4.0
102505,1314,14,2025-02-20,Afternoon,Regular,1,3,510.0,10,51.0,0.0,459.0,36,4.0
102506,2158,3,2025-02-20,Night,Regular,0,2,240.0,0,0.0,30.0,270.0,46,5.0
102507,1842,14,2025-02-20,Evening,Regular,1,3,275.0,0,0.0,30.0,305.0,30,5.0
102510,941,5,2025-02-20,Evening,Regular,1,2,224.0,0,0.0,30.0,254.0,39,4.0
102511,1978,8,2025-02-20,Afternoon,Regular,1,4,925.0,10,92.5,0.0,832.5,37,5.0
102512,1026,4,2025-02-20,Afternoon,Regular,1,4,1680.0,10,168.0,0.0,1512.0,47,4.0
102513,2071,11,2025-02-20,Afternoon,Regular,0,5,1289.0,10,128.9,0.0,1160.1,25,4.0
102514,40,2,2025-02-20,Afternoon,Regular,0,5,767.0,10,76.7,0.0,690.3,33,5.0
102515,1442,12,2025-02-20,Night,Regular,0,2,268.0,0,0.0,30.0,298.0,37,5.0
102516,856,12,2025-02-20,Evening,Regular,0,2,320.0,0,0.0,0.0,320.0,28,3.0
102517,1395,1,2025-02-20,Evening,Regular,1,4,954.0,10,95.4,0.0,858.6,24,5.0
102518,1184,4,2025-02-20,Afternoon,Regular,1,4,1260.0,10,126.0,0.0,1134.0,28,4.0
102519,730,1,2025-02-20,Afternoon,Regular,1,2,415.0,10,41.5,0.0,373.5,20,4.0
102520,1316,4,2025-02-20,Evening,Regular,1,3,790.0,10,79.0,0.0,711.0,40,5.0
102521,671,11,2025-02-20,Evening,Regular,0,4,569.0,10,56.9,0.0,512.1,26,5.0
102522,374,15,2025-02-20,Evening,Regular,1,4,245.0,0,0.0,30.0,275.0,46,4.0
102523,848,9,2025-02-21,Morning,Regular,1,4,328.0,0,0.0,0.0,328.0,43,3.0
102524,1102,2,2025-02-21,Evening,Regular,1,4,341.0,0,0.0,0.0,341.0,38,5.0
102525,454,2,2025-02-21,Morning,Regular,1,2,267.0,0,0.0,30.0,297.0,23,5.0
102526,1727,9,2025-02-21,Morning,Regular,1,5,608.0,10,60.8,0.0,547.2,41,5.0
102527,1215,1,2025-02-21,Afternoon,Regular,1,3,748.0,10,74.8,0.0,673.2,40,5.0
102528,164,10,2025-02-21,Evening,Regular,1,1,140.0,0,0.0,30.0,170.0,31,5.0
102529,33,5,2025-02-21,Night,Regular,1,3,313.0,0,0.0,0.0,313.0,23,5.0
102530,234,7,2025-02-21,Evening,Regular,0,4,678.0,10,67.8,0.0,610.2,31,5.0
102531,1371,5,2025-02-21,Evening,Regular,0,4,736.0,10,73.6,0.0,662.4,27,5.0
102532,2079,2,2025-02-21,Evening,Regular,0,1,84.0,0,0.0,30.0,114.0,34,5.0
102534,1829,2,2025-02-21,Evening,Regular,1,4,560.0,10,56.0,0.0,504.0,36,4.0
102536,1026,15,2025-02-21,Morning,Regular,0,6,890.0,10,89.0,0.0,801.0,24,5.0
102537,190,5,2025-02-21,Afternoon,Regular,0,2,244.0,0,0.0,30.0,274.0,30,5.0
102538,1656,1,2025-02-21,Morning,Regular,1,1,233.0,0,0.0,30.0,263.0,38,5.0
102539,1819,13,2025-02-21,Evening,Regular,1,2,259.0,0,0.0,30.0,289.0,21,5.0
102540,406,6,2025-02-21,Morning,Regular,1,2,305.08000000000004,0,0.0,0.0,305.08,36,5.0
102541,1417,2,2025-02-21,Afternoon,Regular,1,3,332.0,0,0.0,0.0,332.0,34,5.0
102542,522,5,2025-02-21,Afternoon,Regular,0,1,145.0,0,0.0,30.0,175.0,23,4.0
102543,586,4,2025-02-21,Night,Regular,1,4,1280.0,10,128.0,0.0,1152.0,36,4.0
102544,133,15,2025-02-21,Afternoon,Regular,1,4,410.0,10,41.0,0.0,369.0,42,5.0
102545,375,2,2025-02-21,Evening,Regular,0,2,332.0,0,0.0,0.0,332.0,26,4.0
102546,490,9,2025-02-21,Morning,Regular,1,1,40.0,0,0.0,30.0,70.0,43,4.0
102547,840,1,2025-02-21,Afternoon,Regular,1,5,839.0,10,83.9,0.0,755.1,38,5.0
102549,1149,3,2025-02-21,Afternoon,Regular,1,2,120.0,0,0.0,30.0,150.0,38,5.0
102550,1102,3,2025-02-21,Afternoon,Regular,0,3,200.0,0,0.0,30.0,230.0,25,5.0
102552,109,10,2025-02-21,Afternoon,Regular,1,5,1562.0,10,156.2,0.0,1405.8,27,4.0
102553,98,14,2025-02-21,Morning,Regular,1,1,190.0,0,0.0,30.0,220.0,31,5.0
102554,1253,14,2025-02-21,Morning,Regular,1,2,440.0,10,44.0,0.0,396.0,35,4.0
102555,1561,11,2025-02-21,Afternoon,Regular,0,2,338.0,0,0.0,0.0,338.0,38,4.0
102556,603,11,2025-02-21,Morning,Regular,0,3,595.0,10,59.5,0.0,535.5,47,5.0
102557,1316,13,2025-02-21,Afternoon,Regular,1,4,499.0,10,49.9,0.0,449.1,41,4.0
102558,436,13,2025-02-21,Evening,Regular,1,2,619.0,10,61.9,0.0,557.1,26,4.0
102559,1149,4,2025-02-21,Evening,Regular,1,2,600.0,10,60.0,0.0,540.0,23,5.0
102560,566,2,2025-02-21,Evening,Regular,1,2,198.0,0,0.0,30.0,228.0,46,4.0
102561,1650,8,2025-02-21,Afternoon,Regular,1,3,600.0,10,60.0,0.0,540.0,29,5.0
102562,1390,10,2025-02-21,Afternoon,Regular,1,1,78.0,0,0.0,30.0,108.0,47,3.0
102564,1974,10,2025-02-21,Night,Regular,1,2,420.0,10,42.0,0.0,378.0,34,5.0
102565,2003,4,2025-02-21,Afternoon,Regular,1,4,850.0,10,85.0,0.0,765.0,23,4.0
102566,833,6,2025-02-21,Afternoon,Regular,1,2,565.1,10,56.51,0.0,508.59,27,5.0
102567,617,6,2025-02-21,Evening,Regular,0,3,405.0,10,40.5,0.0,364.5,38,5.0
102568,1196,2,2025-02-21,Morning,Regular,0,4,496.0,10,49.6,0.0,446.4,38,4.0
102569,995,12,2025-02-21,Afternoon,Regular,0,3,780.0,10,78.0,0.0,702.0,24,4.0
102570,1027,1,2025-02-21,Afternoon,Regular,1,4,476.0,10,47.6,0.0,428.4,44,5.0
102571,1564,10,2025-02-21,Evening,Regular,1,2,260.0,0,0.0,30.0,290.0,45,4.0
102572,1896,14,2025-02-21,Afternoon,Regular,1,2,370.0,0,0.0,0.0,370.0,29,4.0
102573,829,1,2025-02-22,Afternoon,Regular,1,2,341.0,0,0.0,0.0,341.0,44,4.0
102574,26,1,2025-02-22,Night,Regular,1,3,428.0,10,42.8,0.0,385.2,42,5.0
102575,2128,1,2025-02-22,Morning,Regular,1,3,239.0,0,0.0,30.0,269.0,27,5.0
102576,699,11,2025-02-22,Afternoon,Regular,0,6,1039.0,10,103.9,0.0,935.1,28,5.0
102577,943,4,2025-02-22,Afternoon,Regular,1,2,640.0,10,64.0,0.0,576.0,42,3.0
102578,1594,4,2025-02-22,Afternoon,Regular,1,2,860.0,10,86.0,0.0,774.0,47,4.0
102580,1628,14,2025-02-22,Afternoon,Regular,1,1,90.0,0,0.0,30.0,120.0,24,4.0
102581,1340,2,2025-02-22,Night,Regular,1,2,223.0,0,0.0,30.0,253.0,38,4.0
102582,1395,12,2025-02-22,Night,Regular,0,3,515.0,10,51.5,0.0,463.5,32,4.0
102583,902,10,2025-02-22,Evening,Regular,1,3,120.0,0,0.0,30.0,150.0,19,5.0
102584,2092,2,2025-02-22,Afternoon,Regular,1,2,163.0,0,0.0,30.0,193.0,36,5.0
102585,225,13,2025-02-22,Night,Regular,1,1,116.0,0,0.0,30.0,146.0,39,5.0
102586,1582,11,2025-02-22,Night,Regular,0,2,288.0,0,0.0,30.0,318.0,47,4.0
102587,1342,12,2025-02-22,Night,Regular,0,2,375.0,0,0.0,0.0,375.0,46,5.0
102588,1144,15,2025-02-22,Morning,Regular,0,4,700.0,10,70.0,0.0,630.0,38,3.0
102592,1375,10,2025-02-22,Evening,Regular,1,3,936.0,10,93.6,0.0,842.4,37,5.0
102593,259,6,2025-02-22,Afternoon,Regular,0,4,525.52,10,52.55,0.0,472.97,19,5.0
102595,375,11,2025-02-22,Afternoon,Regular,0,4,774.0,10,77.4,0.0,696.6,21,5.0
102596,1439,1,2025-02-22,Morning,Regular,1,2,456.0,10,45.6,0.0,410.4,30,5.0
102597,499,1,2025-02-22,Afternoon,Regular,1,4,376.0,0,0.0,0.0,376.0,21,5.0
102598,1916,3,2025-02-22,Night,Regular,0,2,380.0,0,0.0,0.0,380.0,35,4.0
102599,1377,14,2025-02-22,Morning,Regular,1,1,210.0,0,0.0,30.0,240.0,36,4.0
102601,2034,13,2025-02-22,Evening,Regular,1,3,466.0,10,46.6,0.0,419.4,44,4.0
102602,454,6,2025-02-22,Evening,Regular,1,3,233.05,0,0.0,30.0,263.05,18,3.0
102603,1294,15,2025-02-22,Afternoon,Regular,1,3,390.0,0,0.0,0.0,390.0,19,3.0
102604,454,12,2025-02-22,Afternoon,Regular,0,5,1070.0,10,107.0,0.0,963.0,25,4.0
102605,158,11,2025-02-22,Afternoon,Regular,0,2,473.0,10,47.3,0.0,425.7,33,5.0
102606,1646,5,2025-02-22,Evening,Regular,0,3,373.0,0,0.0,0.0,373.0,47,3.0
102607,2130,11,2025-02-22,Afternoon,Regular,1,4,491.0,10,49.1,0.0,441.9,36,4.0
102608,1379,2,2025-02-22,Morning,Regular,0,3,401.0,10,40.1,0.0,360.9,43,5.0
102610,1388,10,2025-02-22,Afternoon,Regular,1,2,144.0,0,0.0,30.0,174.0,43,5.0
102611,344,5,2025-02-22,Night,Regular,0,2,337.0,0,0.0,0.0,337.0,29,5.0
102612,1482,2,2025-02-22,Evening,Regular,0,3,280.0,0,0.0,30.0,310.0,29,5.0
102613,454,3,2025-02-22,Night,Regular,0,2,395.0,0,0.0,0.0,395.0,30,5.0
102614,317,8,2025-02-22,Afternoon,Regular,1,2,470.0,10,47.0,0.0,423.0,29,3.0
102615,337,13,2025-02-22,Evening,Regular,1,4,673.0,10,67.3,0.0,605.7,22,4.0
102616,458,2,2025-02-22,Morning,Regular,1,4,400.0,0,0.0,0.0,400.0,43,5.0
102617,226,12,2025-02-22,Evening,Regular,1,2,219.0,0,0.0,30.0,249.0,33,3.0
102619,403,2,2025-02-22,Night,Regular,1,4,436.0,10,43.6,0.0,392.4,47,5.0
102620,715,11,2025-02-22,Evening,Regular,0,3,522.0,10,52.2,0.0,469.8,32,5.0
102621,2115,10,2025-02-22,Evening,Regular,1,2,372.0,0,0.0,0.0,372.0,22,4.0
102622,1296,12,2025-02-22,Night,Regular,0,3,515.0,10,51.5,0.0,463.5,37,5.0
102624,2146,11,2025-02-22,Afternoon,Regular,0,1,348.0,0,0.0,0.0,348.0,38,4.0
102625,409,4,2025-02-22,Night,Regular,1,1,140.0,0,0.0,30.0,170.0,32,4.0
102627,640,3,2025-02-23,Morning,Regular,0,2,220.0,0,0.0,30.0,250.0,24,5.0
102628,2114,7,2025-02-23,Evening,Regular,0,1,69.0,0,0.0,30.0,99.0,20,4.0
102629,909,1,2025-02-23,Morning,Regular,1,5,921.0,10,92.1,0.0,828.9,33,4.0
102631,773,3,2025-02-23,Morning,Regular,0,2,400.0,0,0.0,0.0,400.0,23,4.0
102632,1455,8,2025-02-23,Afternoon,Regular,1,5,770.0,10,77.0,0.0,693.0,28,5.0
102633,223,1,2025-02-23,Morning,Regular,1,3,510.0,10,51.0,0.0,459.0,46,3.0
102634,764,8,2025-02-23,Afternoon,Regular,1,3,750.0,10,75.0,0.0,675.0,46,4.0
102635,1491,14,2025-02-23,Afternoon,Regular,1,2,265.0,0,0.0,30.0,295.0,30,4.0
102636,1659,7,2025-02-23,Morning,Regular,0,2,648.0,10,64.8,0.0,583.2,44,5.0
102637,39,3,2025-02-23,Afternoon,Regular,0,2,435.0,10,43.5,0.0,391.5,30,4.0
102638,131,2,2025-02-23,Evening,Regular,1,4,659.0,10,65.9,0.0,593.1,33,4.0
102639,40,9,2025-02-23,Morning,Regular,1,1,160.0,0,0.0,30.0,190.0,21,5.0
102640,454,2,2025-02-23,Evening,Regular,1,3,447.0,10,44.7,0.0,402.3,38,4.0
102641,941,13,2025-02-23,Evening,Regular,1,1,325.0,0,0.0,0.0,325.0,29,4.0
102642,27,6,2025-02-23,Night,Regular,0,3,305.0,0,0.0,0.0,305.0,22,4.0
102643,1627,9,2025-02-23,Afternoon,Regular,1,4,772.0,10,77.2,0.0,694.8,18,3.0
102644,1178,11,2025-02-23,Evening,Regular,0,5,954.0,10,95.4,0.0,858.6,29,4.0
102645,1595,3,2025-02-23,Night,Regular,0,3,490.0,10,49.0,0.0,441.0,37,4.0
102646,35,2,2025-02-23,Afternoon,Regular,0,3,395.0,0,0.0,0.0,395.0,41,4.0
102647,984,2,2025-02-23,Afternoon,Regular,0,2,218.0,0,0.0,30.0,248.0,19,5.0
102648,455,9,2025-02-23,Evening,Regular,1,2,240.0,0,0.0,30.0,270.0,30,4.0
102649,1945,9,2025-02-23,Afternoon,Regular,1,3,370.0,0,0.0,0.0,370.0,30,5.0
102650,1267,10,2025-02-23,Evening,Regular,1,2,205.0,0,0.0,30.0,235.0,31,3.0
102651,728,4,2025-02-23,Evening,Regular,1,4,1850.0,10,185.0,0.0,1665.0,23,4.0
102652,840,6,2025-02-23,Night,Regular,1,1,1016.95,10,101.7,0.0,915.25,18,4.0
102653,1549,13,2025-02-23,Night,Regular,1,3,486.0,10,48.6,0.0,437.4,26,5.0
102654,777,6,2025-02-23,Evening,Regular,0,3,1605.93,10,160.59,0.0,1445.34,36,4.0
102655,1057,7,2025-02-23,Afternoon,Regular,0,2,574.0,10,57.4,0.0,516.6,42,4.0
102656,1129,7,2025-02-23,Evening,Regular,0,2,634.0,10,63.4,0.0,570.6,32,3.0
102657,1579,7,2025-02-23,Afternoon,Regular,1,2,583.0,10,58.3,0.0,524.7,36,4.0
102658,925,1,2025-02-23,Afternoon,Regular,1,1,95.0,0,0.0,30.0,125.0,27,4.0
102659,1109,2,2025-02-23,Evening,Regular,0,1,188.0,0,0.0,30.0,218.0,21,5.0
102660,1903,15,2025-02-23,Evening,Regular,0,2,190.0,0,0.0,30.0,220.0,33,5.0
102661,1754,6,2025-02-23,Evening,Regular,1,1,466.1,10,46.61,0.0,419.49,42,4.0
102662,664,13,2025-02-23,Afternoon,Regular,1,2,259.0,0,0.0,30.0,289.0,19,5.0
102663,816,6,2025-02-23,Evening,Regular,0,4,544.49,10,54.45,0.0,490.04,20,5.0
102664,1246,14,2025-02-23,Morning,Regular,1,5,850.0,10,85.0,0.0,765.0,38,4.0
102666,1163,1,2025-02-23,Evening,Regular,1,1,152.0,0,0.0,30.0,182.0,20,5.0
102667,1417,1,2025-02-23,Morning,Regular,1,3,496.0,10,49.6,0.0,446.4,42,4.0
102668,1590,13,2025-02-23,Afternoon,Regular,1,1,129.0,0,0.0,30.0,159.0,26,5.0
102669,90,6,2025-02-23,Morning,Regular,0,2,569.9200000000001,10,56.99,0.0,512.93,46,5.0
102670,1027,1,2025-02-23,Afternoon,Regular,1,2,350.0,0,0.0,0.0,350.0,30,4.0
102671,1594,2,2025-02-23,Evening,Regular,0,4,574.0,10,57.4,0.0,516.6,45,4.0
102672,1044,8,2025-02-23,Afternoon,Regular,1,4,680.0,10,68.0,0.0,612.0,29,4.0
102673,1282,12,2025-02-23,Afternoon,Regular,0,3,638.0,10,63.8,0.0,574.2,19,4.0
102674,909,2,2025-02-24,Afternoon,Regular,1,1,84.0,0,0.0,30.0,114.0,24,5.0
102675,454,8,2025-02-24,Afternoon,Regular,1,3,540.0,10,54.0,0.0,486.0,34,4.0
102677,1167,7,2025-02-24,Evening,Regular,0,1,299.0,0,0.0,30.0,329.0,44,5.0
102678,403,2,2025-02-24,Evening,Regular,0,3,461.0,10,46.1,0.0,414.9,31,5.0
102679,455,11,2025-02-24,Afternoon,Regular,0,3,381.0,0,0.0,0.0,381.0,24,3.0
102680,56,4,2025-02-24,Afternoon,Regular,1,3,775.0,10,77.5,0.0,697.5,47,5.0
102682,1361,10,2025-02-24,Night,Regular,1,4,450.0,10,45.0,0.0,405.0,39,3.0
102683,454,14,2025-02-24,Afternoon,Regular,1,1,80.0,0,0.0,30.0,110.0,44,4.0
102685,1347,9,2025-02-24,Afternoon,Regular,1,3,348.0,0,0.0,0.0,348.0,24,4.0
102686,1901,12,2025-02-24,Afternoon,Regular,0,5,605.0,10,60.5,0.0,544.5,34,5.0
102687,1232,13,2025-02-24,Evening,Regular,1,2,275.0,0,0.0,30.0,305.0,40,5.0
102688,41,5,2025-02-24,Morning,Regular,0,3,462.0,10,46.2,0.0,415.8,32,4.0
102689,397,9,2025-02-24,Afternoon,Regular,1,3,204.0,0,0.0,30.0,234.0,25,4.0
102690,126,6,2025-02-24,Night,Regular,0,5,1025.42,10,102.54,0.0,922.88,28,5.0
102691,1377,4,2025-02-24,Afternoon,Regular,1,2,580.0,10,58.0,0.0,522.0,41,4.0
102693,1693,6,2025-02-24,Morning,Regular,0,3,233.05,0,0.0,30.0,263.05,43,5.0
102694,646,6,2025-02-24,Morning,Regular,0,3,1125.0,10,112.5,0.0,1012.5,32,5.0
102695,2141,14,2025-02-24,Morning,Regular,1,2,220.0,0,0.0,30.0,250.0,44,4.0
102696,224,5,2025-02-24,Afternoon,Regular,0,1,258.0,0,0.0,30.0,288.0,47,4.0
102697,1184,15,2025-02-24,Morning,Regular,0,2,400.0,0,0.0,0.0,400.0,21,5.0
102698,267,11,2025-02-24,Night,Regular,0,4,644.0,10,64.4,0.0,579.6,34,3.0
102699,403,8,2025-02-24,Afternoon,Regular,1,2,800.0,10,80.0,0.0,720.0,42,5.0
102700,413,1,2025-02-24,Morning,Regular,1,1,300.0,0,0.0,30.0,330.0,45,3.0
102701,553,14,2025-02-24,Evening,Regular,1,3,440.0,10,44.0,0.0,396.0,40,3.0
102702,179,6,2025-02-24,Afternoon,Regular,0,5,1263.23,10,126.32,0.0,1136.91,21,5.0
102703,580,5,2025-02-24,Night,Regular,1,3,333.0,0,0.0,0.0,333.0,43,5.0
102704,210,6,2025-02-24,Evening,Regular,0,2,567.7900000000001,10,56.78,0.0,511.01,38,3.0
102705,403,7,2025-02-24,Night,Regular,0,2,528.0,10,52.8,0.0,475.2,40,5.0
