item_id,item_name,category,veg_flag,price
919,Butter Masala Dosai,"South Indian,North Indian",Veg,160.0
920,Stuffed Capsicum Masala Large,"South Indian,North Indian",Veg,360.0
921,Malai Kofta (sweet Gravy) Small,"South Indian,North Indian",Veg,210.0
922,Desi Spl Falooda (small),"South Indian,North Indian",Veg,215.0
923,Rose Kheer,"South Indian,North Indian",Veg,81.0
924,Shawarma Special Roll,"North Indian,Arabian",Non-Veg,145.0
925,Prawns Golden Fry,"North Indian,Arabian",Non-Veg,325.0
926,Butter Phulka(3) With Dal Tadka,"North Indian,Jain",Veg,150.0
927,Molagapodi Onion Dosa,"North Indian,Jain",Veg,114.0
928,Butter Dosa + Water Melon Juice,"North Indian,Jain",Veg,115.0
929,Extra Kadak Pav,"North Indian,Jain",Veg,42.0
930,Chilli Cheese Toast,"Chinese,Indian",Veg,200.0
931,Blueberry White Chocolate Pastry [eggless],"Bakery,Desserts",Veg,59.32
932,Fruit Gateau Cake [half Kg],"Bakery,Desserts",Non-Veg,508.47
933,Khakhra Paneer Cheese Sandwich,Fast Food,Veg,125.0
934,Gobi Vadakari Cheese Sandwich,Fast Food,Veg,95.0
935,Cold Coffee,"Chinese,Indian",Veg,280.0
936,Mint Krusher,"North Indian,Arabian",Veg,100.0
937,Stick Ice cream   .,"North Indian,Arabian",Veg,55.0
938,Paneer Tikka Burger,"North Indian,Arabian",Veg,145.0
939,Simla Mirchi Murg,"Biryani,North Indian",Non-Veg,299.0
940,Fried Prawns,"Biryani,North Indian",Non-Veg,355.0
941,Tomato Sandwich + Water Melon Juice,"North Indian,Jain",Veg,100.0
942,BBQ Chicken,"North Indian,Arabian",Non-Veg,160.0
943,Pista Milk,Indian,Veg,50.0
944,Schezwan Fried Rice Jumbo Family Pack,"North Indian,Jain",Veg,499.0
945,Nutella Coffee Shake,Desserts,Veg,155.0
946,Malai Paneer Tikka,"Chinese,Indian",Veg,460.0
947,Budget Meals(south Indian),"North Indian,Jain",Veg,100.0
948,Tomato Salad,"North Indian,Jain",Veg,84.0
949,Blue Mojito,Desserts,Veg,116.0
950,Fruit Overloaded Ice Cream,Desserts,Veg,129.0
951,Mango Shake,Indian,Veg,110.0
952,Ghee Masala Dosa,"South Indian,North Indian",Veg,135.0
953,Sambar Idly(2)+Masala Dosa(1),"South Indian,North Indian",Veg,150.0
954,Tomato Juice,"South Indian,North Indian",Veg,85.0
955,Spinach And Corn Crispy,"Chinese,Indian",Veg,400.0
956,Dry Fruit Shake,"Chinese,Indian",Veg,300.0
957,Arrabiata [red Sauce],"Chinese,Indian",Veg,400.0
958,Kal Dosai (2 Pcs),"South Indian,North Indian",Veg,95.0
959,Cheese Maggie,"Chinese,Indian",Veg,220.0
960,Paneer Curry,"Chinese,Indian",Veg,440.0
961,Baby Corn 70,"Chinese,Indian",Veg,275.0
962,Tomato Bharta,"North Indian,Jain",Veg,228.0
963,Boiled Egg Mushroom Cheese Sandwich,Fast Food,Non-Veg,135.0
964,Uttapam,"North Indian,Jain",Veg,90.0
965,Cocktail Juice,"North Indian,Jain",Veg,96.0
966,Paneer Chukka,"Chinese,Indian",Veg,440.0
967,Butter Maggie,"Chinese,Indian",Veg,200.0
968,Mutton Tom Yum Soup,"Arabian,North Indian",Non-Veg,178.0
969,Dragon Paneer,"North Indian,Chinese",Veg,250.0
970,Chilli Mushroom Gravy,"North Indian,Chinese",Veg,260.0
971,Chicken 65,"Arabian,North Indian",Non-Veg,218.0
972,Plain Cheese Pizza,"North Indian,Jain",Veg,168.0
973,Vegetable Pizza,"North Indian,Jain",Veg,180.0
974,Mixed Non Veg Noodles,Indian,Non-Veg,240.0
975,Rogan Josh,Indian,Non-Veg,320.0
976,Veg Manchurian Gravy,"South Indian,North Indian",Veg,220.0
977,Panneer Pudina Masala,"South Indian,North Indian",Veg,190.0
978,Egg Bhurji,"Arabian,North Indian",Non-Veg,98.0
979,Coconut Halwa (50 Gms),"South Indian,North Indian",Veg,86.0
980,Manchurian Mushroom Gravy,"North Indian,Chinese",Veg,270.0
981,Chatpata Masala Churi,"North Indian,Chinese",Veg,120.0
982,Strawberry Mint Coolers,"North Indian,Chinese",Veg,140.0
983,Triple Berry Smoothies,"North Indian,Chinese",Veg,210.0
984,Paneer Chettinad,"North Indian,Arabian",Veg,195.0
985,Angara Paneer,"North Indian,Chinese",Veg,290.0
986,Cream Of Tomato Soup,"North Indian,Chinese",Veg,110.0
987,Panini Chicken Cheese Sandwich,Fast Food,Non-Veg,179.0
988,Kit Kat Milkshake,Fast Food,Veg,139.0
989,Pomegranat Milkshakes without Ice Cream,"South Indian,North Indian",Veg,150.0
990,Chilli Cheese Sandwich,Fast Food,Veg,94.0
991,Paneer Lays Mayo Sandwich,Fast Food,Veg,125.0
992,Mutton Lung Fung Soup,"Arabian,North Indian",Non-Veg,178.0
993,Biryani Rice ( Khushka),"Arabian,North Indian",Veg,148.0
994,Jeera Aloo,"North Indian,Chinese",Veg,220.0
995,Mutton Gravy,"South Indian,Biryani",Non-Veg,220.0
996,Number Candles,"Bakery,Desserts",Veg,30.0
997,Rava Onion Dosa,"North Indian,Jain",Veg,108.0
998,Boondi Raita,"North Indian,Jain",Veg,96.0
999,Shiva Sagar Special Milkshake,"North Indian,Jain",Veg,132.0
1000,Victuals Fried Crab Lollypop-4 Pcs,"Beverages,Chinese",Non-Veg,199.0
1001,Corn Momos (5 Pcs),"Beverages,Chinese",Veg,144.0
1002,Musk Melon Juice (500 Ml),"Beverages,Chinese",Veg,104.0
1003,Boost In Flask (500 Ml),"Beverages,Chinese",Veg,148.0
1004,Dragon Fish,"Biryani,North Indian",Non-Veg,355.0
1005,Chicken Rice With Chilli Chicken [250 Ml],"Biryani,North Indian",Non-Veg,259.0
1006,Bread Omelette Corn Cheese Sandwich,Fast Food,Non-Veg,129.0
1007,Spicy Indian French Fries,Fast Food,Veg,90.0
1008,Cashew Pulao Small,"South Indian,North Indian",Veg,219.0
1009,Cheesy Corn Shawarma Roll,"Beverages,Chinese",Veg,124.0
1010,Oreo Milkshake With Chocolate Milkshake (350 Ml),"Beverages,Chinese",Veg,114.0
1011,Sweet Corn Samosa Small [4 Pieces],"Beverages,Chinese",Veg,54.0
1012,Chicken Hot & Sour Soup,"Arabian,North Indian",Non-Veg,148.0
1013,Chocolate Delight,"Arabian,North Indian",Veg,88.0
1014,Mushroom Pizza,"North Indian,Jain",Veg,204.0
1015,Veg Wrap,"Beverages,Chinese",Veg,84.0
1016,Tender Coconut Juice (500 Ml),"Beverages,Chinese",Veg,119.0
1017,North Indian Thali Parcel,"North Indian,Jain",Veg,300.0
1018,Plain Palak Small,"South Indian,North Indian",Veg,219.0
1019,Bread Omelette Pasta Cheese Sandwich,Fast Food,Non-Veg,129.0
1020,Panini Chicken Cheese Sandwich + Blue Curacao Crusher,Fast Food,Non-Veg,220.0
1021,Pineapple Crusher,Fast Food,Veg,89.0
1022,Plain Biriyani,Indian,Veg,130.0
1023,Green Apple Shake,Desserts,Veg,116.0
1024,Paneer Corn Mayo Sandwich,Fast Food,Veg,125.0
1025,Brownie Chocolate Cheese Sandwich + Double Omelette Chicken Mayo Sandwich + Chilli Garlic French Fries + Green Apple Crusher,Fast Food,Non-Veg,399.0
1026,Aloo Fry Gobi Small,"South Indian,North Indian",Veg,190.0
1027,Vegatable Pulav + Chicken Chettinad (250 Ml),"Biryani,North Indian",Non-Veg,279.0
1028,Kalmi Kabab( 3 Pcs ),"Biryani,North Indian",Non-Veg,299.0
1029,Cheesy Piri Piri Momo,"Chinese,Indian",Veg,380.0
1030,Campbell Chicken,"Biryani,North Indian",Non-Veg,309.0
1031,Kothu Parotta With Chettinad Chicken,"Biryani,North Indian",Non-Veg,219.0
1032,Paneer Kulcha,"North Indian,Chinese",Veg,140.0
1033,Choco Hazelnut Cake [1 Kg],"Bakery,Desserts",Non-Veg,889.83
1034,Vanilla Tutty Fruity Cake,"Bakery,Desserts",Veg,105.93
1035,Dal Makhani Tadka,"North Indian,Chinese",Veg,240.0
1036,Onion Dhosai,"South Indian,Biryani",Veg,100.0
1037,Sambar,"South Indian,Biryani",Veg,48.0
1038,Rotti Horlics,"South Indian,Biryani",Veg,120.0
1039,Aloo Tikka,Desserts,Veg,95.0
1040,Fish Biriryani,Indian,Non-Veg,250.0
1041,Lamb Salt & Pepper ( Dry ),"Arabian,North Indian",Non-Veg,358.0
1042,Paneer Maggi,"Beverages,Chinese",Veg,89.0
1043,Barbecue Fish Shawarma Roll,"Beverages,Chinese",Non-Veg,134.0
1044,Box Meals (executive Meals),"South Indian,North Indian",Veg,220.0
1045,Mango Juice,"South Indian,North Indian",Veg,145.0
1046,Chappati [3 Pieces] With Veg Khuruma,"Beverages,Chinese",Veg,109.0
1047,Classic Paneer Parotta Shawarma Roll,"Beverages,Chinese",Veg,124.0
1048,Bhel Puri,"Beverages,Chinese",Veg,74.0
1049,Cheese Macaroni,"Beverages,Chinese",Veg,189.0
1050,Lemon Mojito (350 Ml),"Beverages,Chinese",Veg,94.0
1051,Shezwan Veg Noodles,Indian,Veg,150.0
1052,Paneer Butter Masala,Indian,Veg,220.0
1053,Sweet Corn Chicken Soup,Indian,Non-Veg,110.0
1054,Grape,Indian,Veg,70.0
1055,Mexican Paneer Shawarma Roll,"Beverages,Chinese",Veg,129.0
1056,Lemon Tea In Corrugated Tea Flask (250 Ml),"Beverages,Chinese",Veg,94.0
1057,Milk In Flask (500 Ml),"Beverages,Chinese",Veg,144.0
1058,Masala Tea In Chai Flask (500 Ml),"Beverages,Chinese",Veg,154.0
1059,Veg Brocolli Fried Rice,"Chinese,Indian",Veg,440.0
1060,Honey Chilli Fries,"Chinese,Indian",Veg,380.0
1061,Apple Guest Special Juice,"South Indian,North Indian",Veg,91.0
1062,Apple Nuts Coleslaw Salad,"South Indian,North Indian",Veg,140.0
1063,Mutton Brain Pepper Masala,"Biryani,North Indian",Non-Veg,219.0
1064,Veg Noodles + Gobi Manchurian,"Chinese,Indian",Veg,440.0
1065,Choco Marble Cake [500g],"Bakery,Desserts",Veg,400.0
1066,Gobi 65 Large,"South Indian,North Indian",Veg,275.0
1067,Tender Coconut Milkshake (350 Ml),"Beverages,Chinese",Veg,98.0
1068,Herbal Teacardamon Tea In Chai Flask (250 Ml),"Beverages,Chinese",Veg,112.0
1069,Chicken Tikka Momos (5 Pcs),"Beverages,Chinese",Non-Veg,144.0
1070,Milk In Corrugated Tea Flask (250 Ml),"Beverages,Chinese",Veg,89.0
1071,Mexican Shawarma Plate,"Arabian,North Indian",Non-Veg,218.0
1072,Barbeque Paneer Pizza,"Chinese,Indian",Veg,640.0
1073,Milo Milkshake,"Chinese,Indian",Veg,300.0
1074,Custard Apple Milkshake (500 Ml),"Beverages,Chinese",Veg,129.0
1075,Spicy Plain Bread Omelet,"Beverages,Chinese",Veg,79.0
1076,Classic Paneer Shawarma Roll,"Beverages,Chinese",Veg,129.0
1077,Orange Juice (500 Ml),"Beverages,Chinese",Veg,114.0
1078,Dal Makhani,"Chinese,Indian",Veg,340.0
1079,Plain Phulka,"Chinese,Indian",Veg,60.0
1080,Onion Mayo Sandwich,Fast Food,Veg,94.0
1081,Prawns Chicken Mayo Sandwich,Fast Food,Non-Veg,130.0
1082,Double Omelette Chicken Tandoori Cheese Sandwich + Green Apple Crusher,Fast Food,Non-Veg,220.0
1083,Tandoori Chicken Cheese Sandwich + Double Omelette Chicken Mayo Sandwich + Chilli Garlic French Fries + Green Apple Crusher,Fast Food,Non-Veg,399.0
1084,Corn Flakes Cookies [250 Gms],"Bakery,Desserts",Veg,80.51
1085,Saffron Panacotta,"Bakery,Desserts",Non-Veg,125.0
1086,Potato Smilies,Desserts,Veg,95.0
1087,Veg Nuggets,Desserts,Veg,95.0
1088,Ghee Pulka,"South Indian,North Indian",Veg,45.0
1089,Veg Soup,"South Indian,North Indian",Veg,80.0
1090,Thousand Island Mushroom Mayo Sandwich,Fast Food,Veg,119.0
1091,Schezwan Fried Rice,"South Indian,North Indian",Veg,179.0
1092,Idli,"South Indian,North Indian",Veg,50.0
1093,Idiyappam Mutton Dum Biryani,"Biryani,North Indian",Non-Veg,339.0
1094,Cream Of Vegetable Soup,"Biryani,North Indian",Veg,119.0
1095,Maggi Mushroom Cheese Sandwich,Fast Food,Veg,109.0
1096,Punjabi Kaju Chicken,"North Indian,Arabian",Non-Veg,315.0
1097,Schezwan Fish Fried Rice,"North Indian,Arabian",Non-Veg,290.0
1098,Garlic Cheese Toast,"South Indian,North Indian",Veg,160.0
1099,Mineral Water (1 Litre),"South Indian,North Indian",Veg,30.0
1100,Madras Filter Coffee,"South Indian,North Indian",Veg,51.0
1101,Peanut Butter Grilled Sandwich,Fast Food,Veg,79.0
1102,Kaadai ( Quail ) Biryani,"Arabian,North Indian",Non-Veg,248.0
1103,Fruit Salad With Ice Cream,"Arabian,North Indian",Veg,88.0
1104,Velvet White Forest Pastry,"Bakery,Desserts",Non-Veg,50.85
1105,Pinata Heart Cake [dark],"Bakery,Desserts",Veg,1016.95
1106,Fruit Gateau Cake [eggless] [1 Kg],"Bakery,Desserts",Veg,1016.95
1107,Veg Augratin,"South Indian,North Indian",Veg,210.0
1108,Veg Cheese Wrap,"Beverages,Chinese",Veg,84.0
1109,Mushroom Pepper Salt Large,"South Indian,North Indian",Veg,350.0
1110,Punjabi Thali,"South Indian,North Indian",Veg,240.0
1111,Curd Vadai (2 Pcs),"South Indian,North Indian",Veg,115.0
1112,Cashewnut Fried Rice,"South Indian,North Indian",Veg,189.0
1113,Pomogranate Guest Special Juice,"South Indian,North Indian",Veg,101.0
1114,Veg Rice,"South Indian,Biryani",Veg,99.0
1115,Chicken Hot Dog Subz( 4 pcs),"North Indian,Arabian",Non-Veg,100.0
1116,Khakhra Cheese Sandwich,Fast Food,Veg,105.0
1117,Spinach Mushroom Tandoori Cheese Sandwich,Fast Food,Veg,119.0
1118,Pasta Mushroom Tandoori Mayo Sandwich,Fast Food,Veg,125.0
1119,Extra Kurma,"South Indian,North Indian",Veg,59.0
1120,Gobi Aloo,"North Indian,Chinese",Veg,220.0
1121,Haryali Paneer Tikka,"North Indian,Chinese",Veg,240.0
1122,Chilli Gobi Gravy,"North Indian,Chinese",Veg,240.0
1123,Roast Papad,"North Indian,Chinese",Veg,40.0
1124,Pineapple Icecream,"South Indian,North Indian",Veg,115.0
1125,Bhujia Mix,"Chinese,Indian",Veg,220.0
1126,Sev Puri,"Beverages,Chinese",Veg,84.0
1127,Banana Chocolate Shake (350 Ml),"Beverages,Chinese",Veg,84.0
1128,Mexican Corn Shawarma Roll,"Beverages,Chinese",Veg,124.0
1129,Herb & Cheese Kulcha,"North Indian,Chinese",Veg,150.0
1130,Glass Masala Chaas,"North Indian,Chinese",Veg,80.0
1131,Paneer Rice,"North Indian,Arabian",Veg,210.0
1132,Dhaba Style Mushroom,"North Indian,Chinese",Veg,260.0
1133,Gulab Jamun,"North Indian,Chinese",Veg,140.0
1134,Makhni Paneer,"North Indian,Chinese",Veg,250.0
1135,Masaledaar Mushroom,"North Indian,Chinese",Veg,260.0
1136,Salsa Chilly Panneer  Large,"South Indian,North Indian",Veg,333.0
1137,Mutter Paneer Small,"South Indian,North Indian",Veg,220.0
1138,Veg Baby Corn Fried Rice,"Chinese,Indian",Veg,420.0
1139,Chilli Gobi Dry,"North Indian,Arabian",Veg,170.0
1140,Indo-german Forest Pastry [eggless],"Bakery,Desserts",Veg,59.32
1141,White Choco Donut,"Bakery,Desserts",Veg,42.37
1142,Choco Irish Mini Dessert Tub,"Bakery,Desserts",Veg,76.27
1143,Blueberry Mousse,"Bakery,Desserts",Veg,125.0
1144,Classic Fish Shawarma Roll,"Beverages,Chinese",Non-Veg,134.0
1145,Buhari's Mutton Masala,"Biryani,North Indian",Non-Veg,285.0
1146,Honey Chilli Potato,"North Indian,Chinese",Veg,220.0
1147,Manchurian Baby Corn Gravy,"North Indian,Chinese",Veg,250.0
1148,Mushroom Maggi,"Beverages,Chinese",Veg,84.0
1149,Spinach And Corn Lasagne,"Chinese,Indian",Veg,620.0
1150,Mirthanya Soup,"South Indian,North Indian",Veg,95.0
1151,Cov-special Lunch,"South Indian,North Indian",Veg,143.0
1152,Stuffed Paratha Veg,"South Indian,North Indian",Veg,100.0
1153,Sweet Puttu,"South Indian,North Indian",Veg,86.0
1154,Dates Banana Shake (350 Ml),"Beverages,Chinese",Veg,94.0
1155,Paneer Momos (5 Pcs),"Beverages,Chinese",Veg,144.0
1156,Classic Chicken Shawarma Roll,"Beverages,Chinese",Non-Veg,124.0
1157,Achari Tandoori Gobi Tikka,"Chinese,Indian",Veg,380.0
1158,Sankara Fish Fry,"South Indian,Biryani",Non-Veg,110.0
1159,Musroom Chilli,"South Indian,Biryani",Veg,160.0
1160,Chicken Biryani + Tilo 200 M Cool Drink (As Per The Availability),"South Indian,Biryani",Non-Veg,205.0
1161,Veg Samosa Small [4 Pieces],"Beverages,Chinese",Veg,54.0
1162,Onion Samosa Small [4 Pieces],"Beverages,Chinese",Veg,48.0
1163,Special Paneer Pulav,"North Indian,Chinese",Veg,220.0
1164,Punjabi Rajma,"North Indian,Chinese",Veg,230.0
1165,Roasted Ghee Khichiya,"North Indian,Chinese",Veg,60.0
1166,Spring Onion & Herb Soup,"North Indian,Chinese",Veg,130.0
1167,Mango Smoothies,"North Indian,Chinese",Veg,210.0
1168,Paneer Fried Rice Large,"South Indian,North Indian",Veg,315.0
1169,Sappota (chikoo) Juice,"South Indian,North Indian",Veg,125.0
1170,Paneer Tikka Subz,"North Indian,Arabian",Veg,130.0
1171,Mushroom Dosai,Indian,Veg,100.0
1172,Gobi Masala,Indian,Veg,170.0
1173,Blue Lagoon,Indian,Veg,90.0
1174,Wheat Parotta 2 Pcs,"South Indian,Biryani",Non-Veg,100.0
1175,Mushroom Momo's,Desserts,Veg,125.0
1176,Paneer Roll,Desserts,Veg,95.0
1177,Malai Paneer Tikka - Small,"South Indian,North Indian",Veg,240.0
1178,Peas Pulao Small,"South Indian,North Indian",Veg,205.0
1179,Chicken Lung Fung Soup,"Arabian,North Indian",Non-Veg,148.0
1180,Pinata Round Cake [dark],"Bakery,Desserts",Veg,1016.95
1181,Indo German Forest Cake [eggless] [1 Kg],"Bakery,Desserts",Veg,889.83
1182,Vanco Pastry,"Bakery,Desserts",Non-Veg,75.0
1183,Masala Mojito,"Bakery,Desserts",Veg,59.0
1184,Victuals Special Milkshake (350 Ml),"Beverages,Chinese",Veg,104.0
1185,Papaya Salad (1 Box),"Beverages,Chinese",Veg,89.0
1186,Chilli Chicken Pakkoda,"South Indian,Biryani",Non-Veg,220.0
1187,Chicken Kothu Kari Parotta,"South Indian,Biryani",Non-Veg,250.0
1188,Mutton Liver  Podimass,"South Indian,Biryani",Non-Veg,280.0
1189,White Forest Cake [eggless] [half Kg],"Bakery,Desserts",Veg,508.47
1190,Masala Kulcha,"North Indian,Jain",Veg,78.0
1191,Kabab Da-briyani Small,"South Indian,North Indian",Veg,219.0
1192,Forest Rasberry With Mango Cake [eggless] [half Kg],"Bakery,Desserts",Veg,508.47
1193,Blueberry Panacotta,"Bakery,Desserts",Non-Veg,125.0
1194,Jeera Mattar Rice,"Chinese,Indian",Veg,280.0
1195,Sphagheti In Pesto & Sundried Tomato Sauce,"Chinese,Indian",Veg,440.0
1196,Cashewnut Kadaai,"South Indian,North Indian",Veg,235.0
1197,Belgian Chips Mocktail,Desserts,Veg,116.0
1198,Achari Gosht,"Arabian,North Indian",Non-Veg,338.0
1199,Vanjaram Tawa Fry,Indian,Non-Veg,390.0
1200,Veg Brocolli Noodles,"Chinese,Indian",Veg,440.0
1201,Brocolli Rotti Chukka,"Chinese,Indian",Veg,340.0
1202,Cheese Bhujiya Puff,"Chinese,Indian",Veg,120.0
1203,Mangolian Rice & Paneer Steak With Gravy,"Chinese,Indian",Veg,500.0
1204,Water Melon,"South Indian,North Indian",Veg,75.0
1205,Mushroom Manchurian,"Chinese,Indian",Veg,420.0
1206,Regular Piri Piri Momo,"Chinese,Indian",Veg,340.0
1207,Pomogranate Juice,"Chinese,Indian",Veg,240.0
1208,Wild African Fries,"Chinese,Indian",Veg,420.0
1209,Choco Fudge Pastry [eggless],"Bakery,Desserts",Veg,59.32
1210,Strawberry Pastry Tubs,"Bakery,Desserts",Veg,99.0
1211,Mushroom Lays Mayo Sandwich,Fast Food,Veg,125.0
1212,Veg Pulao  Small,"South Indian,North Indian",Veg,205.0
1213,Spl Sambar Rice Small,"South Indian,North Indian",Veg,115.0
1214,Apple Lassi,"South Indian,North Indian",Veg,175.0
1215,Spl. Kolambu (1 Bowl),"South Indian,North Indian",Veg,50.0
1216,Mango Falooda Mini,"South Indian,North Indian",Veg,200.0
1217,Mutton Brain Fry,"South Indian,Biryani",Non-Veg,160.0
1218,Chicken Kaima Egg Parotta,"South Indian,Biryani",Non-Veg,250.0
1219,Pineapple Mojito,Desserts,Veg,116.0
1220,Chicken Salt & Pepper ( Dry ),"Arabian,North Indian",Non-Veg,288.0
1221,Tangy Cheese Maggie,"Chinese,Indian",Veg,220.0
1222,Classic Parotta Fish Shawarma Roll,"Beverages,Chinese",Non-Veg,147.0
1223,Spicy French Fries,"Beverages,Chinese",Veg,94.0
1224,Continental Chilly Cheese Toast,"South Indian,North Indian",Veg,150.0
1225,Macroni Salad,"South Indian,North Indian",Veg,105.0
1226,Carrot Raita,"South Indian,North Indian",Veg,79.0
1227,Methi Paneer,"North Indian,Chinese",Veg,260.0
1228,Aloo Stuffed Paratha,"North Indian,Chinese",Veg,120.0
1229,Lime Mint Coolers,"North Indian,Chinese",Veg,140.0
1230,Chilli Cheese Toast Sandwich,Desserts,Veg,95.0
1231,Chicken Leg,"South Indian,Biryani",Non-Veg,120.0
1232,Crispy Paneer [barbeque Sauce Dress],"Chinese,Indian",Veg,310.0
1233,Choco Fudge Cake [half Kg],"Bakery,Desserts",Non-Veg,466.1
1234,Nuts N Raisins Muffin,"Bakery,Desserts",Veg,42.37
1235,Choco Brownie Pastry Tubs,"Bakery,Desserts",Veg,99.0
1236,Dhal Makhni Large,"South Indian,North Indian",Veg,219.0
1237,Aloo Palak  Large,"South Indian,North Indian",Veg,258.0
1238,Strawberry - Classic Milkshakes,"South Indian,North Indian",Veg,155.0
1239,Cheese Kulcha,"South Indian,North Indian",Veg,124.0
1240,Tutty Fruity Spl Falooda Mini,"South Indian,North Indian",Veg,200.0
1241,Chikoo Lassi,"South Indian,North Indian",Veg,175.0
1242,Chicken Biriyani,"South Indian,Biryani",Non-Veg,180.0
1243,Bread Omelette Noodles Cheese Sandwich,Fast Food,Non-Veg,129.0
1244,Veg Maggie,"Chinese,Indian",Veg,200.0
1245,Masala Thumsup,"Chinese,Indian",Veg,120.0
1246,Shezwan Prawn Fried Rice,Indian,Non-Veg,220.0
1247,Kadai Chicken,Indian,Non-Veg,250.0
1248,Mixed Non Veg Fried Rice,Indian,Non-Veg,240.0
1249,Musambi,Indian,Veg,70.0
1250,Chocolate Falooda,"Biryani,North Indian",Veg,215.0
1251,Garlic Chicken Gravy,"North Indian,Arabian",Non-Veg,300.0
1252,Chicken Fry,"North Indian,Arabian",Non-Veg,300.0
1253,Thousand Island Chicken Cheese Sandwich,Fast Food,Non-Veg,149.0
1254,Hot And Sour Vegetable Soup,"Biryani,North Indian",Veg,119.0
1255,Mix Veg Curry  Small,"South Indian,North Indian",Veg,225.0
1256,Gobi Masala Small,"South Indian,North Indian",Veg,190.0
1257,Idly Sixty Five,Indian,Veg,80.0
1258,Bread Channa,"Beverages,Chinese",Veg,89.0
1259,Blue Lime Juice,Desserts,Veg,104.0
1260,Boiled Egg (1 Pc),"North Indian,Arabian",Non-Veg,20.0
1261,Pista Milkshake,"North Indian,Arabian",Veg,100.0
1262,Plain Bread Omelet,"Beverages,Chinese",Veg,79.0
1263,Tomato Juice (350 Ml),"Beverages,Chinese",Veg,59.0
1264,Fried Rice Combo,"South Indian,North Indian",Veg,275.0
1265,Butter Dosa,"South Indian,North Indian",Veg,105.0
1266,Extra Kootu,"South Indian,North Indian",Veg,59.0
1267,Newbox Special Roll,"Chinese,Indian",Veg,300.0
1268,Coke,"Chinese,Indian",Veg,100.0
1269,Strawberry Cake [eggless] [half Kg],"Bakery,Desserts",Veg,444.92
1270,Red Velvet White Forest Cake [half Kg],"Bakery,Desserts",Non-Veg,508.47
1271,Fish Tikka,"Biryani,North Indian",Non-Veg,349.0
1272,Gobi Masala Large,"South Indian,North Indian",Veg,270.0
1273,Dal Maharani,"North Indian,Chinese",Veg,240.0
1274,Dal Makhani Regular,"North Indian,Chinese",Veg,230.0
1275,Oreo Sundaes,"North Indian,Chinese",Veg,240.0
1276,Mix Raita,"North Indian,Chinese",Veg,90.0
1277,Fish Dum Biryani,"Biryani,North Indian",Non-Veg,359.0
1278,Veg Noodles Small,"South Indian,North Indian",Veg,200.0
1279,Kuzhi Panniyaram,"South Indian,North Indian",Veg,86.0
1280,Veg Manchurian Dry Small,"South Indian,North Indian",Veg,240.0
1281,Melting Moments Cookies [150g],"Bakery,Desserts",Veg,200.0
1282,Baked Yogurt Chocolate Desserts,"Bakery,Desserts",Non-Veg,125.0
1283,Fig&honey Panacotta,"Bakery,Desserts",Non-Veg,125.0
1284,Kaadai Pepper Masala,"Arabian,North Indian",Non-Veg,188.0
1285,Arabian Falooda,"Arabian,North Indian",Veg,135.0
1286,Oreo Milkshake (350 Ml),"Beverages,Chinese",Veg,99.0
1287,Schezwan Finger Large,"South Indian,North Indian",Veg,265.0
1288,Rasam (1 Bowl),"South Indian,North Indian",Veg,45.0
1289,Vegetable Sandwich + Water Melon Juice,"North Indian,Jain",Veg,100.0
1290,Aloo Pepper Masala Dosai (sat),"South Indian,North Indian",Veg,152.0
1291,Badham Kheer,"South Indian,North Indian",Veg,100.0
1292,Paneer Tikka Wrap,"North Indian,Arabian",Veg,120.0
1293,Vanilla Milkshake,"North Indian,Arabian",Veg,100.0
1294,Pista Falooda,"Beverages,Chinese",Veg,139.0
1295,Muskmelon Salad (1 Box ),"Beverages,Chinese",Veg,89.0
1296,Choco Orange Pastry Tubs,"Bakery,Desserts",Veg,99.0
1297,Lemon Iced Tea,"Bakery,Desserts",Veg,90.0
1298,Punjabi Kofta,"North Indian,Chinese",Veg,260.0
1299,Veg Mushroom Fried Rice,"Chinese,Indian",Veg,420.0
1300,Corn Canipes,"Chinese,Indian",Veg,140.0
1301,Kaadai (quail) 65,"Arabian,North Indian",Non-Veg,188.0
1302,Schezwan Chicken Noodles,"North Indian,Arabian",Non-Veg,235.0
1303,Dry Fruits Shake,"North Indian,Arabian",Veg,120.0
1304,Paneer Fried Rice,Indian,Veg,180.0
1305,Veg Biryani,"South Indian,North Indian",Veg,169.0
1306,Paneer Pulao Small,"South Indian,North Indian",Veg,219.0
1307,Spicy Veg Roll ( 6 Nos ),"South Indian,North Indian",Veg,180.0
1308,Schezwan Noodles,"Chinese,Indian",Veg,420.0
1309,Piri Piri Fries,"Chinese,Indian",Veg,380.0
1310,Peas Pulao,"South Indian,North Indian",Veg,179.0
1311,Special Shawarma Roll,"Arabian,North Indian",Non-Veg,148.0
1312,Nungu And Tender Coconut With Watermelon (500 Ml),"Beverages,Chinese",Veg,148.0
1313,Chicken Thoppiyacha,"South Indian,Biryani",Non-Veg,280.0
1314,Vanjaram Fish Fry,"South Indian,Biryani",Non-Veg,180.0
1315,Vanjiram Fish Head Gravy,"South Indian,Biryani",Non-Veg,240.0
1316,Meen (fish) Kulambu,"South Indian,Biryani",Non-Veg,50.0
1317,Sweet Bun Parotta (2pcs),"South Indian,Biryani",Veg,120.0
1318,Rava Dosa,"South Indian,North Indian",Veg,75.0
1319,Extra Poriyal,"South Indian,North Indian",Veg,59.0
