order_item_id,order_id,item_id,quantity,unit_price,line_total
4792,101886,2313,1,42.37,42.37
4793,101888,2314,1,305.0,305.0
4794,101888,2315,1,50.0,50.0
4795,101890,245,1,349.0,349.0
4796,101890,733,1,345.0,345.0
4797,101891,636,1,220.0,220.0
4798,101891,1332,1,40.0,40.0
4799,101892,1846,1,240.0,240.0
4800,101892,45,1,180.0,180.0
4801,101892,1399,1,110.0,110.0
4802,101892,1786,1,120.0,120.0
4803,101893,289,1,70.0,70.0
4804,101894,2316,1,89.0,89.0
4805,101895,386,1,278.0,278.0
4806,101895,1813,1,20.0,20.0
4807,101895,649,1,99.0,99.0
4808,101896,2317,1,195.0,195.0
4809,101896,54,1,55.0,55.0
4810,101896,536,1,100.0,100.0
4811,101897,2295,1,160.0,160.0
4812,101898,2318,2,125.0,250.0
4813,101898,60,1,99.0,99.0
4814,101898,1082,1,220.0,220.0
4815,101899,2309,1,160.0,160.0
4816,101899,1929,1,175.0,175.0
4817,101900,2160,1,114.0,114.0
4818,101900,1917,1,229.0,229.0
4819,101902,2319,1,240.0,240.0
4820,101902,2320,1,333.0,333.0
4821,101902,923,1,81.0,81.0
4822,101903,2321,1,200.0,200.0
4823,101903,65,2,40.0,80.0
4824,101903,34,1,100.0,100.0
4825,101904,2322,1,147.0,147.0
4826,101904,1089,2,94.0,188.0
4827,101904,228,1,69.0,69.0
4828,101905,754,1,129.0,129.0
4829,101905,2323,1,104.0,104.0
4830,101905,916,1,164.0,164.0
4831,101905,799,1,90.0,90.0
4832,101907,1318,1,90.0,90.0
4833,101907,235,1,105.0,105.0
4834,101907,189,1,75.0,75.0
4835,101907,889,1,75.0,75.0
4836,101908,1015,1,84.0,84.0
4837,101909,1432,1,80.51,80.51
4838,101909,491,1,50.85,50.85
4839,101909,1747,1,50.85,50.85
4840,101909,932,1,508.47,508.47
4841,101909,156,1,63.56,63.56
4842,101910,2324,1,420.0,420.0
4843,101910,1384,1,420.0,420.0
4844,101910,935,1,280.0,280.0
4845,101910,558,2,40.0,80.0
4846,101911,87,1,240.0,240.0
4847,101911,60,1,70.0,70.0
4848,101913,42,2,130.0,260.0
4849,101913,2325,1,95.0,95.0
4850,101913,1498,1,109.0,109.0
4851,101913,33,1,139.0,139.0
4852,101915,403,1,100.0,100.0
4853,101916,2326,1,105.0,105.0
4854,101916,441,1,129.0,129.0
4855,101917,203,1,152.0,152.0
4856,101917,2327,2,257.0,514.0
4857,101917,2328,1,233.0,233.0
4858,101917,149,1,140.0,140.0
4859,101918,2329,1,399.0,399.0
4860,101918,22,1,84.0,84.0
4861,101919,2330,1,110.0,110.0
4862,101919,2208,1,90.0,90.0
4863,101919,2237,1,80.0,80.0
4864,101919,1204,1,75.0,75.0
4865,101920,2331,2,220.0,440.0
4866,101921,2332,1,139.0,139.0
4867,101921,315,1,35.0,35.0
4868,101922,2333,1,159.0,159.0
4869,101922,1293,1,139.0,139.0
4870,101923,726,1,130.0,130.0
4871,101923,172,1,120.0,120.0
4872,101923,943,1,50.0,50.0
4873,101924,2334,1,349.0,349.0
4874,101924,83,1,149.0,149.0
4875,101925,1573,1,275.0,275.0
4876,101925,457,1,80.0,80.0
4877,101926,1896,1,94.0,94.0
4878,101927,2335,1,60.0,60.0
4879,101927,2268,1,210.0,210.0
4880,101927,889,1,75.0,75.0
4881,101928,2336,1,204.0,204.0
4882,101929,251,1,170.0,170.0
4883,101929,563,2,90.0,180.0
4884,101930,2023,1,400.0,400.0
4885,101931,3,1,228.0,228.0
4886,101931,396,1,99.0,99.0
4887,101932,2294,2,240.0,480.0
4888,101932,848,1,260.0,260.0
4889,101932,325,1,90.0,90.0
4890,101933,2126,1,349.0,349.0
4891,101935,822,1,402.54,402.54
4892,101935,2337,1,59.32,59.32
4893,101935,305,2,720.34,1440.68
4894,101935,1404,1,125.0,125.0
4895,101936,2338,1,135.0,135.0
4896,101936,463,2,79.0,158.0
4897,101936,480,1,60.0,60.0
4898,101938,1243,1,129.0,129.0
4899,101938,2339,1,80.0,80.0
4900,101939,968,1,178.0,178.0
4901,101939,1366,1,148.0,148.0
4902,101939,25,1,80.0,80.0
4903,101940,897,1,220.0,220.0
4904,101940,2340,1,190.0,190.0
4905,101940,2341,1,90.0,90.0
4906,101940,1628,1,150.0,150.0
4907,101940,752,2,140.0,280.0
4908,101941,466,1,230.0,230.0
4909,101942,1769,1,160.0,160.0
4910,101942,2342,1,115.0,115.0
4911,101943,2343,1,200.0,200.0
4912,101943,671,1,79.0,79.0
4913,101943,1759,1,100.0,100.0
4914,101944,600,1,99.0,99.0
4915,101944,2344,1,89.0,89.0
4916,101944,907,2,124.0,248.0
4917,101944,1222,1,147.0,147.0
4918,101945,2345,2,144.0,288.0
4919,101945,1677,1,148.0,148.0
4920,101945,1076,1,129.0,129.0
4921,101945,1726,1,94.0,94.0
4922,101946,2346,1,105.0,105.0
4923,101946,2347,1,95.0,95.0
4924,101946,623,1,99.0,99.0
4925,101946,2193,1,99.0,99.0
4926,101947,2348,1,150.0,150.0
4927,101947,315,2,35.0,70.0
4928,101947,1933,1,59.0,59.0
4929,101947,1319,2,59.0,118.0
4930,101948,2349,1,105.0,105.0
4931,101948,1853,1,170.0,170.0
4932,101948,2137,1,26.0,26.0
4933,101948,169,1,80.0,80.0
4934,101948,249,1,40.0,40.0
4935,101949,2350,1,149.0,149.0
4936,101949,471,1,70.0,70.0
4937,101949,89,1,77.0,77.0
4938,101950,841,1,466.1,466.1
4939,101950,2351,1,508.47,508.47
4940,101950,2352,1,76.27,76.27
4941,101951,2139,1,108.0,108.0
4942,101951,888,1,84.0,84.0
4943,101951,2353,1,204.0,204.0
4944,101952,1672,1,179.0,179.0
4945,101952,2354,1,148.0,148.0
4946,101952,852,2,154.0,308.0
4947,101952,561,1,64.0,64.0
4948,101953,624,1,207.0,207.0
4949,101954,2355,1,200.0,200.0
4950,101955,2181,1,355.0,355.0
4951,101955,2072,1,259.0,259.0
4952,101955,2356,2,215.0,430.0
4953,101956,900,1,334.0,334.0
4954,101956,375,1,179.0,179.0
4955,101956,1508,1,50.0,50.0
4956,101957,2357,2,149.0,298.0
4957,101957,2358,1,119.0,119.0
4958,101958,1681,1,480.0,480.0
4959,101958,1322,1,260.0,260.0
4960,101959,2359,1,195.0,195.0
4961,101959,2360,1,90.0,90.0
4962,101959,170,1,25.0,25.0
4963,101959,1611,1,40.0,40.0
4964,101960,2361,1,180.0,180.0
4965,101961,2362,1,120.0,120.0
4966,101962,2363,1,89.0,89.0
4967,101962,2364,1,109.0,109.0
4968,101962,853,2,94.0,188.0
4969,101962,1903,1,94.0,94.0
4970,101964,1756,1,215.0,215.0
4971,101964,322,1,225.0,225.0
4972,101964,83,1,149.0,149.0
4973,101964,84,1,190.0,190.0
4974,101965,98,1,220.0,220.0
4975,101966,2365,1,200.0,200.0
4976,101966,974,1,240.0,240.0
4977,101966,1172,1,170.0,170.0
4978,101967,1682,1,148.0,148.0
4979,101968,377,1,200.0,200.0
4980,101969,2243,1,118.0,118.0
4981,101969,852,2,154.0,308.0
4982,101970,2148,1,402.55,402.55
4983,101970,2366,1,1016.95,1016.95
4984,101971,2272,2,159.0,318.0
4985,101973,1205,1,420.0,420.0
4986,101973,1195,1,440.0,440.0
4987,101973,33,1,240.0,240.0
4988,101973,282,1,220.0,220.0
4989,101974,244,1,100.0,100.0
4990,101974,1249,1,70.0,70.0
4991,101974,480,2,60.0,120.0
4992,101974,1330,1,100.0,100.0
4993,101975,510,1,110.0,110.0
4994,101976,1565,1,95.0,95.0
4995,101976,612,1,95.0,95.0
4996,101976,2367,1,129.0,129.0
4997,101977,2368,1,325.0,325.0
4998,101977,618,1,340.0,340.0
4999,101977,697,1,340.0,340.0
5000,101977,2040,1,105.0,105.0
5001,101978,886,1,195.0,195.0
5002,101978,2369,1,315.0,315.0
5003,101978,59,1,100.0,100.0
5004,101980,2370,1,233.0,233.0
5005,101980,285,1,175.0,175.0
5006,101980,1288,1,45.0,45.0
5007,101980,282,1,130.0,130.0
5008,101981,2309,1,160.0,160.0
5009,101981,1045,1,145.0,145.0
5010,101981,871,1,60.0,60.0
5011,101982,2371,1,270.0,270.0
5012,101982,4,1,110.0,110.0
5013,101982,2029,1,300.0,300.0
5014,101982,981,1,120.0,120.0
5015,101983,2372,1,109.0,109.0
5016,101983,521,1,110.0,110.0
5017,101983,30,1,129.0,129.0
5018,101984,2373,1,125.0,125.0
5019,101984,2374,1,228.0,228.0
5020,101984,2375,1,72.0,72.0
5021,101984,2376,1,102.0,102.0
5022,101985,356,1,144.0,144.0
5023,101987,2298,1,260.0,260.0
5024,101988,2377,1,40.0,40.0
5025,101988,971,1,200.0,200.0
5026,101988,714,1,80.0,80.0
5027,101988,1038,1,120.0,120.0
5028,101989,2378,1,264.0,264.0
5029,101989,1722,1,26.0,26.0
5030,101990,1146,1,325.0,325.0
5031,101990,1240,1,200.0,200.0
5032,101990,520,1,165.0,165.0
5033,101991,144,1,260.0,260.0
5034,101991,576,1,100.0,100.0
5035,101991,2379,1,80.0,80.0
5036,101991,2223,1,90.0,90.0
5037,101992,477,1,278.0,278.0
5038,101993,2343,1,200.0,200.0
5039,101993,462,1,51.0,51.0
5040,101993,879,1,59.0,59.0
5041,101994,2380,1,125.0,125.0
5042,101994,1007,1,90.0,90.0
5043,101995,75,1,440.0,440.0
5044,101995,2381,1,250.0,250.0
5045,101995,2382,1,140.0,140.0
5046,101995,2196,1,340.0,340.0
5047,101997,2383,1,157.0,157.0
5048,101998,2384,1,275.0,275.0
5049,101998,65,1,40.0,40.0
5050,101999,420,1,129.0,129.0
5051,101999,1338,1,155.0,155.0
5052,101999,2027,1,104.0,104.0
5053,101999,480,1,77.0,77.0
5054,102000,2385,1,228.0,228.0
5055,102001,2214,1,100.0,100.0
5056,102001,2386,1,100.0,100.0
5057,102002,2387,1,239.0,239.0
5058,102003,2053,1,440.0,440.0
5059,102003,1268,1,100.0,100.0
5060,102003,1232,1,310.0,310.0
5061,102004,2388,1,325.0,325.0
5062,102004,2389,1,333.0,333.0
5063,102004,435,1,160.0,160.0
5064,102005,1974,1,499.0,499.0
5065,102005,1014,2,204.0,408.0
5066,102005,856,1,115.0,115.0
5067,102007,2072,2,259.0,518.0
5068,102008,2390,1,128.0,128.0
5069,102008,2391,1,288.0,288.0
5070,102008,968,1,178.0,178.0
5071,102008,60,1,70.0,70.0
5072,102009,2392,1,100.0,100.0
5073,102009,253,1,115.0,115.0
5074,102010,2393,1,324.0,324.0
5075,102010,1213,1,115.0,115.0
5076,102010,528,2,105.0,210.0
5077,102010,1169,1,125.0,125.0
5078,102011,111,2,135.0,270.0
5079,102011,2394,1,60.0,60.0
5080,102012,2395,1,33.9,33.9
5081,102013,130,1,165.0,165.0
5082,102013,2310,1,94.0,94.0
5083,102013,1691,1,94.0,94.0
5084,102014,2396,1,129.0,129.0
5085,102014,440,1,125.0,125.0
5086,102015,2397,2,257.0,514.0
5087,102015,297,1,80.0,80.0
5088,102015,2398,2,175.0,350.0
5089,102016,142,1,195.0,195.0
5090,102017,586,1,260.0,260.0
5091,102017,1054,1,70.0,70.0
5092,102017,446,1,70.0,70.0
5093,102019,2399,1,240.0,240.0
5094,102019,1811,1,85.0,85.0
5095,102019,1130,1,80.0,80.0
5096,102020,564,1,220.0,220.0
5097,102020,746,1,145.0,145.0
5098,102020,1261,2,100.0,200.0
5099,102020,1848,1,40.0,40.0
5100,102020,64,1,40.0,40.0
5101,102022,2400,1,129.0,129.0
5102,102022,1101,1,79.0,79.0
5103,102022,2401,2,80.0,160.0
5104,102022,427,2,139.0,278.0
5105,102024,2335,1,60.0,60.0
5106,102024,1622,1,90.0,90.0
5107,102024,1951,2,60.0,120.0
5108,102025,2402,2,400.0,800.0
5109,102025,68,1,340.0,340.0
5110,102026,505,1,210.0,210.0
5111,102026,202,1,110.0,110.0
5112,102026,563,1,70.0,70.0
5113,102027,677,1,220.0,220.0
5114,102027,2147,1,120.0,120.0
5115,102027,981,1,120.0,120.0
5116,102028,1605,1,420.0,420.0
5117,102030,2403,1,130.0,130.0
5118,102030,620,1,105.0,105.0
5119,102032,2404,1,84.0,84.0
5120,102032,2015,1,179.0,179.0
5121,102032,2405,1,69.0,69.0
5122,102033,2406,1,280.0,280.0
5123,102033,1372,1,180.0,180.0
5124,102033,2407,1,180.0,180.0
5125,102033,1232,1,310.0,310.0
5126,102034,1260,2,20.0,40.0
5127,102035,2408,1,370.0,370.0
5128,102035,2409,1,320.0,320.0
5129,102036,81,1,260.0,260.0
5130,102036,64,1,40.0,40.0
5131,102037,2,1,260.0,260.0
5132,102038,1803,1,350.0,350.0
5133,102038,1136,1,333.0,333.0
5134,102038,285,1,175.0,175.0
5135,102039,241,1,195.0,195.0
5136,102039,348,1,199.0,199.0
5137,102039,83,1,149.0,149.0
5138,102041,125,1,325.0,325.0
5139,102042,1145,2,285.0,570.0
5140,102042,303,1,140.0,140.0
5141,102042,348,1,199.0,199.0
5142,102042,733,1,345.0,345.0
5143,102043,1318,2,90.0,180.0
5144,102043,59,1,140.0,140.0
5145,102044,2338,1,168.0,168.0
5146,102044,2410,1,128.0,128.0
5147,102045,1979,1,250.0,250.0
5148,102047,2319,2,240.0,480.0
5149,102047,495,1,325.0,325.0
5150,102047,2411,1,86.0,86.0
5151,102047,484,1,90.0,90.0
5152,102048,2412,1,152.0,152.0
5153,102048,2311,1,100.0,100.0
5154,102048,808,1,95.0,95.0
5155,102049,1702,1,100.0,100.0
5156,102049,259,1,140.0,140.0
5157,102049,598,1,120.0,120.0
5158,102050,1224,1,150.0,150.0
5159,102050,1770,1,150.0,150.0
5160,102050,1265,1,105.0,105.0
5161,102050,558,1,20.0,20.0
5162,102050,1062,1,140.0,140.0
5163,102051,2413,1,178.0,178.0
5164,102051,650,1,268.0,268.0
5165,102051,2089,1,85.0,85.0
5166,102051,1400,1,25.0,25.0
5167,102051,480,1,60.0,60.0
5168,102052,2414,1,229.0,229.0
5169,102052,453,1,89.0,89.0
5170,102053,1923,1,240.0,240.0
5171,102053,2046,1,170.0,170.0
5172,102053,2415,1,210.0,210.0
5173,102053,723,1,110.0,110.0
5174,102053,826,2,140.0,280.0
5175,102054,2274,1,466.1,466.1
5176,102055,2269,1,440.0,440.0
5177,102055,830,1,420.0,420.0
5178,102055,1807,1,260.0,260.0
5179,102055,558,1,40.0,40.0
5180,102056,2416,2,180.0,360.0
5181,102056,598,1,120.0,120.0
5182,102056,1627,1,295.0,295.0
5183,102060,2417,1,95.0,95.0
5184,102060,1480,2,77.0,154.0
5185,102060,2418,1,229.0,229.0
5186,102060,620,1,104.0,104.0
5187,102061,1098,1,160.0,160.0
5188,102061,1062,1,140.0,140.0
5189,102062,1430,1,220.0,220.0
5190,102062,1330,1,100.0,100.0
5191,102063,2419,2,100.0,200.0
5192,102063,124,1,220.0,220.0
5193,102064,448,1,190.0,190.0
5194,102064,169,1,115.0,115.0
5195,102065,1375,1,84.0,84.0
5196,102066,1304,1,245.0,245.0
5197,102066,153,1,119.0,119.0
5198,102066,84,1,190.0,190.0
5199,102067,2420,1,300.0,300.0
5200,102067,2093,1,100.0,100.0
5201,102068,2421,1,120.0,120.0
5202,102068,2317,1,195.0,195.0
5203,102069,1998,1,210.0,210.0
5204,102069,60,1,70.0,70.0
5205,102070,1732,1,115.0,115.0
5206,102070,1712,1,360.0,360.0
5207,102070,434,1,120.0,120.0
5208,102070,285,1,175.0,175.0
5209,102070,1603,1,100.0,100.0
5210,102072,1108,1,84.0,84.0
5211,102072,534,1,94.0,94.0
5212,102072,359,1,74.0,74.0
5213,102073,892,1,148.0,148.0
5214,102073,1223,1,94.0,94.0
5215,102073,1070,1,89.0,89.0
5216,102074,292,1,338.0,338.0
5217,102074,2102,1,158.0,158.0
5218,102076,758,1,275.0,275.0
5219,102076,1999,1,620.0,620.0
5220,102076,2422,1,340.0,340.0
5221,102077,925,1,325.0,325.0
5222,102077,64,1,40.0,40.0
5223,102077,2040,1,105.0,105.0
5224,102078,2423,1,145.0,145.0
5225,102078,2378,1,264.0,264.0
5226,102078,2230,1,216.0,216.0
5227,102078,214,1,60.0,60.0
5228,102079,2424,1,160.0,160.0
5229,102080,2425,1,220.0,220.0
5230,102080,2237,1,80.0,80.0
5231,102080,499,2,70.0,140.0
5232,102081,2426,1,360.0,360.0
5233,102081,2427,1,150.0,150.0
5234,102081,123,1,115.0,115.0
5235,102081,285,1,175.0,175.0
5236,102081,1416,1,160.0,160.0
5237,102082,144,2,260.0,520.0
5238,102082,1984,1,120.0,120.0
5239,102082,458,1,55.0,55.0
5240,102083,1590,1,165.0,165.0
5241,102083,912,2,65.0,130.0
5242,102083,2428,2,225.0,450.0
5243,102083,879,2,59.0,118.0
5244,102084,1853,1,180.0,180.0
5245,102084,889,1,75.0,75.0
5246,102084,693,1,90.0,90.0
5247,102084,1583,1,160.0,160.0
5248,102085,782,2,145.0,290.0
5249,102085,264,1,99.0,99.0
5250,102086,517,1,76.0,76.0
5251,102086,1288,2,45.0,90.0
5252,102087,2429,1,89.0,89.0
5253,102087,2430,1,191.0,191.0
5254,102088,635,1,108.0,108.0
5255,102088,2431,1,276.0,276.0
5256,102089,2432,1,220.0,220.0
5257,102089,115,1,250.0,250.0
5258,102089,681,2,120.0,240.0
5259,102090,222,1,119.0,119.0
5260,102090,2433,1,94.0,94.0
5261,102090,601,1,144.0,144.0
5262,102091,2434,1,152.0,152.0
5263,102091,558,1,20.0,20.0
5264,102091,133,2,59.0,118.0
5265,102091,1759,1,100.0,100.0
5266,102093,1559,1,129.0,129.0
5267,102093,616,1,148.0,148.0
5268,102094,2435,1,152.0,152.0
5269,102094,2436,1,90.0,90.0
5270,102094,1533,1,333.0,333.0
5271,102094,652,1,105.0,105.0
5272,102095,481,1,155.0,155.0
5273,102095,2437,1,70.0,70.0
5274,102095,253,2,101.0,202.0
5275,102096,1298,1,260.0,260.0
5276,102096,1837,1,220.0,220.0
5277,102096,4,1,110.0,110.0
5278,102096,1167,1,210.0,210.0
5279,102097,1658,1,129.0,129.0
5280,102097,804,1,116.0,116.0
5281,102099,2034,1,230.0,230.0
5282,102099,2438,1,180.0,180.0
5283,102099,982,1,140.0,140.0
5284,102100,2439,1,55.0,55.0
5285,102100,191,1,60.0,60.0
5286,102101,2440,1,110.0,110.0
5287,102101,1169,1,125.0,125.0
5288,102101,1604,1,90.0,90.0
5289,102102,2441,1,104.0,104.0
5290,102103,2442,1,269.0,269.0
5291,102103,2443,1,180.0,180.0
5292,102103,449,1,229.0,229.0
5293,102104,2139,1,105.0,105.0
5294,102104,154,1,50.0,50.0
5295,102104,1560,1,190.0,190.0
5296,102104,93,1,75.0,75.0
5297,102104,453,2,150.0,300.0
5298,102105,640,1,250.0,250.0
5299,102105,664,1,120.0,120.0
5300,102106,2165,1,32.0,32.0
5301,102106,948,1,84.0,84.0
5302,102106,452,1,30.0,30.0
5303,102107,94,1,195.0,195.0
5304,102107,620,1,105.0,105.0
5305,102107,457,1,80.0,80.0
5306,102108,1768,1,180.0,180.0
5307,102108,1916,1,80.0,80.0
5308,102108,1317,1,120.0,120.0
5309,102109,2268,1,210.0,210.0
5310,102109,819,1,70.0,70.0
5311,102109,169,1,115.0,115.0
5312,102110,289,1,70.0,70.0
5313,102111,2444,1,314.0,314.0
5314,102112,328,1,100.0,100.0
5315,102112,667,2,220.0,440.0
5316,102112,141,1,140.0,140.0
5317,102112,989,1,150.0,150.0
5318,102112,253,1,115.0,115.0
5319,102114,295,1,314.0,314.0
5320,102114,1290,1,152.0,152.0
5321,102114,1949,1,175.0,175.0
5322,102115,1109,1,350.0,350.0
5323,102116,969,2,440.0,880.0
5324,102116,1321,1,70.0,70.0
5325,102116,2408,2,370.0,740.0
5326,102116,811,1,50.0,50.0
5327,102116,365,1,240.0,240.0
5328,102117,677,1,252.0,252.0
5329,102117,2154,1,100.0,100.0
5330,102118,2445,1,216.0,216.0
5331,102118,927,1,114.0,114.0
5332,102119,2446,1,119.0,119.0
5333,102119,1083,2,399.0,798.0
5334,102120,2050,1,220.0,220.0
5335,102120,25,1,70.0,70.0
5336,102120,723,2,110.0,220.0
5337,102121,1313,1,280.0,280.0
5338,102121,2088,1,140.0,140.0
5339,102121,259,1,140.0,140.0
5340,102121,1037,2,48.0,96.0
5341,102121,714,1,80.0,80.0
5342,102122,2447,1,59.32,59.32
5343,102122,1850,1,127.12,127.12
5344,102123,2448,1,20.0,20.0
5345,102123,2449,1,210.0,210.0
5346,102123,2355,1,200.0,200.0
5347,102123,1600,1,40.0,40.0
5348,102123,65,1,40.0,40.0
5349,102124,1919,1,300.0,300.0
5350,102125,626,1,78.0,78.0
5351,102125,348,1,199.0,199.0
5352,102125,246,1,189.0,189.0
5353,102127,2399,1,240.0,240.0
5354,102127,468,1,160.0,160.0
5355,102128,2450,1,300.0,300.0
5356,102128,2451,2,466.1,932.2
5357,102128,1486,1,974.58,974.58
5358,102129,1563,1,80.0,80.0
5359,102129,340,1,160.0,160.0
5360,102129,427,1,140.0,140.0
5361,102130,2452,1,135.0,135.0
5362,102131,1284,1,260.0,260.0
5363,102131,129,1,145.0,145.0
5364,102131,457,1,80.0,80.0
5365,102133,2453,1,250.0,250.0
5366,102133,2185,1,90.0,90.0
5367,102133,2454,1,200.0,200.0
5368,102133,1506,1,50.0,50.0
5369,102134,2455,1,299.0,299.0
5370,102134,733,1,345.0,345.0
5371,102135,1248,1,240.0,240.0
5372,102135,2170,1,320.0,320.0
5373,102135,821,1,80.0,80.0
5374,102136,448,1,245.0,245.0
5375,102136,2456,1,235.0,235.0
5376,102136,310,1,159.0,159.0
5377,102138,1738,1,65.0,65.0
5378,102138,1561,1,80.0,80.0
5379,102138,1535,1,160.0,160.0
5380,102139,495,1,325.0,325.0
5381,102139,1291,1,100.0,100.0
5382,102139,1215,1,50.0,50.0
5383,102139,149,1,140.0,140.0
5384,102140,2457,1,50.0,50.0
5385,102140,191,1,70.0,70.0
5386,102141,2458,1,94.0,94.0
5387,102141,2396,1,129.0,129.0
5388,102141,17,1,119.0,119.0
5389,102141,51,1,99.0,99.0
5390,102142,2161,1,280.0,280.0
5391,102142,246,2,189.0,378.0
5392,102143,1388,1,84.0,84.0
5393,102143,1075,1,79.0,79.0
5394,102143,1817,1,154.0,154.0
5395,102144,2459,1,211.0,211.0
5396,102144,155,1,99.0,99.0
5397,102145,2460,1,400.0,400.0
5398,102145,366,1,400.0,400.0
5399,102145,1966,1,180.0,180.0
5400,102145,104,1,180.0,180.0
5401,102146,2461,1,260.0,260.0
5402,102148,2462,1,60.0,60.0
5403,102148,2134,1,155.0,155.0
5404,102148,1845,1,140.0,140.0
5405,102149,1137,1,220.0,220.0
5406,102149,2463,1,152.0,152.0
5407,102150,314,1,120.0,120.0
5408,102150,1275,1,240.0,240.0
5409,102150,665,1,300.0,300.0
5410,102150,394,1,170.0,170.0
5411,102151,1236,1,219.0,219.0
5412,102151,1603,1,100.0,100.0
5413,102152,706,1,847.46,847.46
5414,102152,1235,1,99.0,99.0
5415,102152,2464,1,76.27,76.27
5416,102152,588,1,125.0,125.0
5417,102154,2465,1,139.0,139.0
5418,102154,359,1,74.0,74.0
5419,102155,2466,1,278.0,278.0
5420,102156,2467,2,333.0,666.0
5421,102157,2468,1,270.0,270.0
5422,102157,469,1,150.0,150.0
5423,102158,553,1,440.0,440.0
5424,102158,558,1,40.0,40.0
5425,102159,1646,1,129.0,129.0
5426,102159,2469,1,104.0,104.0
5427,102159,2470,1,77.0,77.0
5428,102159,1087,1,95.0,95.0
5429,102160,2471,1,762.71,762.71
5430,102160,2366,1,1016.95,1016.95
5431,102160,1649,1,125.0,125.0
5432,102160,1490,1,125.0,125.0
5433,102161,2254,1,440.0,440.0
5434,102162,2472,1,45.0,45.0
5435,102162,313,1,125.0,125.0
5436,102162,2352,1,76.27,76.27
5437,102163,1964,1,110.0,110.0
5438,102163,951,1,110.0,110.0
5439,102163,826,1,140.0,140.0
5440,102164,2033,1,120.0,120.0
5441,102164,676,1,120.0,120.0
5442,102164,1838,1,40.0,40.0
5443,102164,2037,1,130.0,130.0
5444,102165,1899,1,179.0,179.0
5445,102165,905,1,94.0,94.0
5446,102165,383,2,104.0,208.0
5447,102166,2473,1,84.0,84.0
5448,102167,2278,1,190.0,190.0
5449,102167,1983,1,140.0,140.0
5450,102168,2474,1,325.0,325.0
5451,102168,25,1,175.0,175.0
5452,102169,2475,1,178.0,178.0
5453,102170,1896,1,94.0,94.0
5454,102170,2476,1,94.0,94.0
5455,102170,607,1,94.0,94.0
5456,102170,1462,1,119.0,119.0
5457,102171,58,1,300.0,300.0
5458,102171,1483,1,160.0,160.0
5459,102171,2100,1,70.0,70.0
5460,102171,65,1,40.0,40.0
5461,102172,2477,1,130.0,130.0
5462,102172,835,1,170.0,170.0
5463,102172,1441,1,80.0,80.0
5464,102172,55,1,50.0,50.0
5465,102173,1537,1,165.0,165.0
5466,102173,2165,1,32.0,32.0
5467,102173,2044,1,168.0,168.0
5468,102174,2159,1,84.0,84.0
5469,102174,907,1,124.0,124.0
5470,102174,903,1,74.0,74.0
5471,102176,1837,1,220.0,220.0
5472,102176,2107,1,230.0,230.0
5473,102177,2478,1,120.0,120.0
5474,102177,248,1,70.0,70.0
5475,102177,1454,1,100.0,100.0
5476,102178,2479,1,170.0,170.0
5477,102178,765,1,252.0,252.0
5478,102178,1399,1,110.0,110.0
5479,102178,752,1,120.0,120.0
5480,102179,1974,1,499.0,499.0
5481,102179,1293,2,120.0,240.0
5482,102179,453,1,125.0,125.0
5483,102180,1879,1,39.0,39.0
5484,102180,764,1,84.0,84.0
5485,102180,1375,1,84.0,84.0
5486,102180,569,1,114.0,114.0
5487,102180,906,1,94.0,94.0
5488,102180,2480,1,209.0,209.0
5489,102181,2076,1,80.0,80.0
5490,102182,1148,1,80.0,80.0
5491,102182,2187,1,145.0,145.0
5492,102182,2481,1,315.0,315.0
5493,102182,293,1,100.0,100.0
5494,102182,1589,1,80.0,80.0
5495,102183,1562,1,190.0,190.0
5496,102183,189,1,75.0,75.0
5497,102183,2030,1,150.0,150.0
5498,102183,1866,1,160.0,160.0
5499,102184,136,1,210.0,210.0
5500,102184,1379,1,350.0,350.0
5501,102184,249,1,40.0,40.0
5502,102185,153,1,119.0,119.0
5503,102185,175,1,139.0,139.0
5504,102186,1265,1,105.0,105.0
5505,102186,316,1,66.0,66.0
5506,102186,253,1,101.0,101.0
5507,102186,318,1,60.0,60.0
5508,102187,1492,1,210.0,210.0
5509,102188,1486,2,974.58,1949.16
5510,102188,690,1,76.27,76.27
5511,102188,1085,1,125.0,125.0
5512,102189,2482,1,188.0,188.0
5513,102189,2483,1,25.0,25.0
5514,102189,763,2,125.0,250.0
5515,102190,2484,1,270.0,270.0
5516,102190,637,1,200.0,200.0
5517,102190,27,1,180.0,180.0
5518,102190,1166,1,130.0,130.0
5519,102191,154,1,35.0,35.0
5520,102191,250,1,380.0,380.0
5521,102191,669,1,100.0,100.0
5522,102192,1072,2,640.0,1280.0
5523,102192,1966,1,180.0,180.0
5524,102192,1232,1,310.0,310.0
5525,102192,1372,1,180.0,180.0
5526,102193,2347,1,95.0,95.0
5527,102193,1414,1,89.0,89.0
5528,102194,201,1,110.0,110.0
5529,102195,2485,1,260.0,260.0
5530,102195,2285,1,104.0,104.0
5531,102195,2486,1,104.0,104.0
5532,102196,1359,2,164.0,328.0
5533,102196,916,1,164.0,164.0
5534,102196,613,1,142.0,142.0
5535,102196,2487,1,104.0,104.0
5536,102197,2343,1,200.0,200.0
5537,102197,1099,1,30.0,30.0
5538,102197,282,1,75.0,75.0
5539,102197,2342,2,115.0,230.0
5540,102200,2488,1,200.0,200.0
5541,102200,1160,1,205.0,205.0
5542,102200,598,1,120.0,120.0
