order_id,customer_id,restaurant_id,order_date,order_time_slot,veg_season_tag,is_veg_order,item_count,gross_amount,discount_pct,discount_amount,delivery_fee,final_amount,delivery_time_min,rating_given
9765,306,6,2024-06-20,Morning,Regular,0,1,150.0,20.0,30.0,30.0,150.0,38.3,5.0
9766,173,9,2024-06-20,Evening,Regular,0,2,450.0,0.0,0.0,0.0,450.0,54.2,5.0
9767,143,10,2024-06-20,Evening,Regular,0,1,150.0,20.0,30.0,30.0,150.0,52.1,3.0
9768,57,6,2024-06-20,Evening,Regular,1,4,600.0,15.0,90.0,0.0,510.0,42.2,4.0
9769,364,9,2024-06-20,Afternoon,Regular,0,2,300.0,20.0,60.0,30.0,270.0,49.4,4.0
9770,353,8,2024-06-20,Morning,Regular,0,1,150.0,0.0,0.0,30.0,180.0,25.7,5.0
9771,353,10,2024-06-20,Evening,Regular,0,2,300.0,10.0,30.0,30.0,300.0,39.0,3.0
9772,190,4,2024-06-20,Evening,Regular,0,2,300.0,20.0,60.0,30.0,270.0,44.6,4.0
9773,15,10,2024-06-20,Evening,Regular,1,2,300.0,10.0,30.0,30.0,300.0,42.2,5.0
9774,84,6,2024-06-20,Afternoon,Regular,1,2,450.0,10.0,45.0,0.0,405.0,51.1,5.0
9775,410,10,2024-06-20,Afternoon,Regular,1,2,300.0,0.0,0.0,30.0,330.0,40.4,4.0
9776,1,2,2024-06-20,Evening,Regular,1,2,300.0,0.0,0.0,30.0,330.0,20.8,5.0
9777,279,5,2024-06-20,Evening,Regular,0,2,300.0,0.0,0.0,30.0,330.0,26.6,5.0
9778,443,3,2024-06-20,Evening,Regular,0,2,450.0,0.0,0.0,0.0,450.0,31.6,5.0
9779,70,9,2024-06-20,Afternoon,Regular,1,2,600.0,10.0,60.0,0.0,540.0,52.4,4.0
9780,408,5,2024-06-20,Afternoon,Regular,0,2,300.0,0.0,0.0,30.0,330.0,51.1,5.0
9781,75,8,2024-06-20,Afternoon,Regular,1,2,300.0,20.0,60.0,30.0,270.0,26.1,5.0
9782,223,2,2024-06-20,Afternoon,Regular,1,2,300.0,10.0,30.0,30.0,300.0,37.9,5.0
9783,3,7,2024-06-20,Afternoon,Regular,0,2,300.0,20.0,60.0,30.0,270.0,27.9,3.0
9784,6,6,2024-06-20,Evening,Regular,0,2,450.0,15.0,67.5,0.0,382.5,26.5,5.0
9785,151,6,2024-06-20,Evening,Regular,1,2,300.0,10.0,30.0,30.0,300.0,50.1,5.0
9786,266,8,2024-06-20,Evening,Regular,1,1,150.0,0.0,0.0,30.0,180.0,27.4,5.0
9787,320,4,2024-06-20,Afternoon,Regular,0,2,450.0,0.0,0.0,0.0,450.0,44.3,5.0
9788,102,4,2024-06-20,Afternoon,Regular,0,2,300.0,0.0,0.0,30.0,330.0,21.4,4.0
9789,167,7,2024-06-21,Evening,Regular,0,2,300.0,20.0,60.0,30.0,270.0,44.1,4.0
9790,201,2,2024-06-21,Night,Regular,1,1,150.0,0.0,0.0,30.0,180.0,53.4,4.0
9791,248,6,2024-06-21,Evening,Regular,0,1,150.0,0.0,0.0,30.0,180.0,42.0,3.0
9792,78,3,2024-06-21,Evening,Regular,1,2,300.0,0.0,0.0,30.0,330.0,45.3,4.0
9793,39,3,2024-06-21,Night,Regular,1,3,450.0,15.0,67.5,0.0,382.5,20.0,5.0
9794,408,8,2024-06-21,Evening,Regular,1,2,300.0,0.0,0.0,30.0,330.0,52.2,5.0
9795,118,7,2024-06-21,Morning,Regular,0,3,600.0,0.0,0.0,0.0,600.0,32.7,3.0
9796,170,7,2024-06-21,Evening,Regular,0,2,450.0,0.0,0.0,0.0,450.0,26.8,4.0
9797,175,4,2024-06-21,Afternoon,Regular,0,1,150.0,0.0,0.0,30.0,180.0,53.5,4.0
9798,98,8,2024-06-21,Evening,Regular,0,1,150.0,0.0,0.0,30.0,180.0,51.5,5.0
9799,91,5,2024-06-21,Evening,Regular,0,1,150.0,20.0,30.0,30.0,150.0,53.4,4.0
9800,37,3,2024-06-21,Night,Regular,0,2,450.0,0.0,0.0,0.0,450.0,34.2,4.0
9801,1,5,2024-06-21,Afternoon,Regular,1,2,450.0,0.0,0.0,0.0,450.0,51.4,4.0
9802,278,2,2024-06-21,Evening,Regular,0,1,150.0,20.0,30.0,30.0,150.0,29.0,4.0
9803,418,2,2024-06-21,Evening,Regular,0,2,300.0,10.0,30.0,30.0,300.0,33.3,3.0
9804,380,4,2024-06-21,Night,Regular,1,2,450.0,10.0,45.0,0.0,405.0,44.3,5.0
9805,69,4,2024-06-21,Night,Regular,0,1,150.0,0.0,0.0,30.0,180.0,42.5,5.0
9806,149,10,2024-06-21,Night,Regular,1,3,600.0,0.0,0.0,0.0,600.0,50.9,3.0
9807,308,10,2024-06-21,Morning,Regular,0,1,150.0,0.0,0.0,30.0,180.0,38.6,5.0
9808,337,5,2024-06-21,Evening,Regular,0,2,300.0,0.0,0.0,30.0,330.0,21.1,4.0
9809,240,7,2024-06-21,Afternoon,Regular,1,1,150.0,10.0,15.0,30.0,165.0,33.3,4.0
9810,431,7,2024-06-21,Afternoon,Regular,1,2,450.0,0.0,0.0,0.0,450.0,32.0,5.0
9811,186,6,2024-06-21,Night,Regular,1,2,450.0,30.0,135.0,0.0,315.0,24.3,4.0
9812,312,1,2024-06-21,Night,Regular,1,2,300.0,0.0,0.0,30.0,330.0,29.0,4.0
9813,197,3,2024-06-21,Afternoon,Regular,0,3,450.0,0.0,0.0,0.0,450.0,20.3,4.0
9814,256,2,2024-06-21,Morning,Regular,0,2,450.0,0.0,0.0,0.0,450.0,35.7,4.0
9815,120,10,2024-06-21,Afternoon,Regular,0,3,450.0,15.0,67.5,0.0,382.5,49.1,5.0
9816,407,8,2024-06-21,Night,Regular,0,1,150.0,10.0,15.0,30.0,165.0,51.5,5.0
9817,361,10,2024-06-21,Afternoon,Regular,0,2,300.0,0.0,0.0,30.0,330.0,24.8,4.0
9818,288,9,2024-06-21,Morning,Regular,0,1,150.0,30.0,45.0,30.0,135.0,24.8,4.0
9819,271,2,2024-06-21,Morning,Regular,1,1,150.0,0.0,0.0,30.0,180.0,38.0,4.0
9820,195,4,2024-06-21,Evening,Regular,1,2,450.0,0.0,0.0,0.0,450.0,39.7,5.0
9821,407,7,2024-06-21,Night,Regular,0,2,450.0,0.0,0.0,0.0,450.0,42.8,5.0
9822,391,4,2024-06-21,Afternoon,Regular,1,1,150.0,0.0,0.0,30.0,180.0,20.9,5.0
9823,385,4,2024-06-21,Evening,Regular,0,2,300.0,10.0,30.0,30.0,300.0,48.2,5.0
9824,341,4,2024-06-21,Afternoon,Regular,1,2,300.0,10.0,30.0,30.0,300.0,39.3,5.0
9825,82,1,2024-06-21,Evening,Regular,0,3,600.0,0.0,0.0,0.0,600.0,43.3,5.0
9826,54,10,2024-06-21,Evening,Regular,0,1,150.0,0.0,0.0,30.0,180.0,38.0,5.0
9827,147,6,2024-06-21,Afternoon,Regular,0,2,450.0,10.0,45.0,0.0,405.0,44.0,4.0
9828,359,6,2024-06-21,Afternoon,Regular,1,1,150.0,10.0,15.0,30.0,165.0,51.3,5.0
9829,306,7,2024-06-21,Night,Regular,0,2,300.0,10.0,30.0,30.0,300.0,33.5,4.0
9830,413,7,2024-06-21,Morning,Regular,0,2,300.0,15.0,45.0,30.0,285.0,48.5,5.0
9831,328,4,2024-06-21,Evening,Regular,0,2,300.0,0.0,0.0,30.0,330.0,50.7,5.0
9832,174,8,2024-06-21,Evening,Regular,0,2,300.0,0.0,0.0,30.0,330.0,36.2,5.0
9833,319,6,2024-06-21,Afternoon,Regular,1,2,300.0,0.0,0.0,30.0,330.0,42.0,4.0
9834,272,1,2024-06-21,Evening,Regular,0,2,300.0,0.0,0.0,30.0,330.0,44.2,5.0
9835,240,7,2024-06-21,Night,Regular,0,3,450.0,0.0,0.0,0.0,450.0,33.1,5.0
9836,183,9,2024-06-21,Evening,Regular,0,1,150.0,10.0,15.0,30.0,165.0,27.7,4.0
9837,388,2,2024-06-21,Morning,Regular,1,3,450.0,0.0,0.0,0.0,450.0,49.1,5.0
9838,328,3,2024-06-21,Evening,Regular,0,4,600.0,20.0,120.0,0.0,480.0,37.2,5.0
9839,46,7,2024-06-21,Evening,Regular,0,1,150.0,0.0,0.0,30.0,180.0,48.7,5.0
9840,68,9,2024-06-22,Evening,Regular,0,2,300.0,10.0,30.0,30.0,300.0,29.7,4.0
9841,203,1,2024-06-22,Evening,Regular,0,1,150.0,0.0,0.0,30.0,180.0,31.7,4.0
9842,16,1,2024-06-22,Morning,Regular,0,3,450.0,0.0,0.0,0.0,450.0,47.9,4.0
9843,374,7,2024-06-22,Evening,Regular,0,3,450.0,0.0,0.0,0.0,450.0,29.5,4.0
9844,410,9,2024-06-22,Evening,Regular,1,3,600.0,10.0,60.0,0.0,540.0,35.9,5.0
9845,414,6,2024-06-22,Afternoon,Regular,0,1,150.0,0.0,0.0,30.0,180.0,51.4,5.0
9846,290,9,2024-06-22,Evening,Regular,1,4,600.0,15.0,90.0,0.0,510.0,52.8,4.0
9847,75,2,2024-06-22,Afternoon,Regular,0,3,450.0,0.0,0.0,0.0,450.0,29.6,5.0
9848,74,8,2024-06-22,Afternoon,Regular,0,2,450.0,20.0,90.0,0.0,360.0,50.6,4.0
9849,94,8,2024-06-22,Night,Regular,0,3,600.0,0.0,0.0,0.0,600.0,36.9,4.0
9850,432,8,2024-06-22,Afternoon,Regular,0,1,150.0,15.0,22.5,30.0,157.5,51.8,5.0
9851,58,1,2024-06-22,Afternoon,Regular,1,3,600.0,30.0,180.0,0.0,420.0,47.9,4.0
9852,242,2,2024-06-22,Evening,Regular,1,3,600.0,0.0,0.0,0.0,600.0,40.0,5.0
9853,426,7,2024-06-22,Night,Regular,0,1,150.0,0.0,0.0,30.0,180.0,25.1,4.0
9854,66,10,2024-06-22,Night,Regular,0,2,600.0,10.0,60.0,0.0,540.0,24.9,3.0
9855,335,2,2024-06-22,Evening,Regular,0,2,300.0,10.0,30.0,30.0,300.0,50.3,5.0
9856,342,6,2024-06-22,Morning,Regular,0,2,300.0,10.0,30.0,30.0,300.0,41.3,5.0
9857,436,9,2024-06-22,Night,Regular,1,1,150.0,30.0,45.0,30.0,135.0,25.3,5.0
9858,55,5,2024-06-22,Evening,Regular,0,1,150.0,0.0,0.0,30.0,180.0,31.0,4.0
9859,235,5,2024-06-22,Evening,Regular,0,2,450.0,20.0,90.0,0.0,360.0,35.1,5.0
9860,151,8,2024-06-22,Night,Regular,0,1,150.0,20.0,30.0,30.0,150.0,27.3,4.0
9861,383,7,2024-06-22,Evening,Regular,1,2,300.0,0.0,0.0,30.0,330.0,25.1,4.0
9862,46,3,2024-06-22,Morning,Regular,0,2,300.0,0.0,0.0,30.0,330.0,20.8,5.0
9863,108,7,2024-06-22,Night,Regular,1,4,750.0,0.0,0.0,0.0,750.0,22.7,3.0
9864,36,2,2024-06-22,Evening,Regular,0,2,450.0,0.0,0.0,0.0,450.0,39.4,5.0
9865,49,6,2024-06-22,Afternoon,Regular,0,2,300.0,0.0,0.0,30.0,330.0,43.0,3.0
9866,297,8,2024-06-22,Afternoon,Regular,0,2,300.0,0.0,0.0,30.0,330.0,43.3,4.0
9867,256,1,2024-06-22,Evening,Regular,0,3,450.0,0.0,0.0,0.0,450.0,36.8,5.0
9868,122,4,2024-06-22,Afternoon,Regular,0,3,450.0,10.0,45.0,0.0,405.0,35.1,4.0
9869,54,6,2024-06-22,Afternoon,Regular,0,3,450.0,0.0,0.0,0.0,450.0,48.0,5.0
9870,249,6,2024-06-22,Evening,Regular,0,2,300.0,0.0,0.0,30.0,330.0,25.9,5.0
9871,126,5,2024-06-22,Night,Regular,0,2,300.0,0.0,0.0,30.0,330.0,53.2,4.0
9872,83,2,2024-06-22,Evening,Regular,1,2,450.0,0.0,0.0,0.0,450.0,26.9,4.0
9873,176,6,2024-06-22,Night,Regular,0,1,300.0,0.0,0.0,30.0,330.0,54.2,5.0
9874,137,5,2024-06-22,Night,Regular,1,1,150.0,0.0,0.0,30.0,180.0,25.9,4.0
9875,104,8,2024-06-22,Evening,Regular,0,1,150.0,0.0,0.0,30.0,180.0,51.5,3.0
9876,6,8,2024-06-22,Afternoon,Regular,0,3,600.0,30.0,180.0,0.0,420.0,51.1,5.0
9877,281,1,2024-06-22,Night,Regular,1,1,150.0,0.0,0.0,30.0,180.0,24.0,5.0
9878,74,3,2024-06-22,Evening,Regular,0,1,150.0,0.0,0.0,30.0,180.0,44.6,5.0
9879,380,9,2024-06-22,Morning,Regular,0,2,300.0,0.0,0.0,30.0,330.0,30.5,5.0
9880,57,4,2024-06-22,Afternoon,Regular,1,2,450.0,0.0,0.0,0.0,450.0,50.0,4.0
9881,107,8,2024-06-22,Night,Regular,0,2,300.0,15.0,45.0,30.0,285.0,26.0,5.0
9882,375,5,2024-06-22,Morning,Regular,0,2,300.0,10.0,30.0,30.0,300.0,44.7,5.0
9883,179,8,2024-06-22,Afternoon,Regular,1,2,450.0,0.0,0.0,0.0,450.0,31.2,5.0
9884,403,10,2024-06-22,Evening,Regular,0,3,600.0,0.0,0.0,0.0,600.0,46.7,5.0
9885,375,6,2024-06-22,Night,Regular,1,1,150.0,0.0,0.0,30.0,180.0,45.7,4.0
9886,145,6,2024-06-22,Evening,Regular,1,1,300.0,0.0,0.0,30.0,330.0,22.9,5.0
9887,76,7,2024-06-22,Afternoon,Regular,0,4,750.0,15.0,112.5,0.0,637.5,46.8,4.0
9888,301,9,2024-06-22,Morning,Regular,0,3,600.0,0.0,0.0,0.0,600.0,28.1,5.0
9889,107,2,2024-06-22,Evening,Regular,1,1,150.0,0.0,0.0,30.0,180.0,53.2,4.0
9890,337,6,2024-06-22,Morning,Regular,0,2,600.0,0.0,0.0,0.0,600.0,46.9,5.0
9891,378,2,2024-06-22,Evening,Regular,0,2,450.0,15.0,67.5,0.0,382.5,25.2,4.0
9892,421,4,2024-06-22,Afternoon,Regular,0,2,300.0,0.0,0.0,30.0,330.0,49.6,4.0
9893,228,10,2024-06-23,Night,Regular,0,2,300.0,0.0,0.0,30.0,330.0,32.0,3.0
9894,371,7,2024-06-23,Evening,Regular,1,2,300.0,0.0,0.0,30.0,330.0,43.5,4.0
9895,87,4,2024-06-23,Afternoon,Regular,0,3,750.0,10.0,75.0,0.0,675.0,22.0,5.0
9896,34,4,2024-06-23,Night,Regular,1,2,450.0,0.0,0.0,0.0,450.0,53.3,4.0
9897,344,4,2024-06-23,Afternoon,Regular,1,2,300.0,0.0,0.0,30.0,330.0,38.6,3.0
9898,308,1,2024-06-23,Afternoon,Regular,0,2,300.0,0.0,0.0,30.0,330.0,23.3,5.0
9899,316,4,2024-06-23,Night,Regular,0,3,450.0,0.0,0.0,0.0,450.0,47.5,5.0
9900,117,8,2024-06-23,Afternoon,Regular,0,2,450.0,0.0,0.0,0.0,450.0,46.9,4.0
9901,82,2,2024-06-23,Evening,Regular,0,2,600.0,20.0,120.0,0.0,480.0,31.6,4.0
9902,6,9,2024-06-23,Afternoon,Regular,1,3,450.0,15.0,67.5,0.0,382.5,45.3,5.0
9903,237,5,2024-06-23,Afternoon,Regular,0,2,300.0,0.0,0.0,30.0,330.0,46.2,5.0
9904,192,1,2024-06-23,Morning,Regular,1,2,300.0,20.0,60.0,30.0,270.0,39.0,5.0
9905,25,6,2024-06-23,Evening,Regular,0,2,300.0,0.0,0.0,30.0,330.0,22.7,4.0
9906,257,7,2024-06-23,Evening,Regular,0,2,300.0,0.0,0.0,30.0,330.0,20.7,3.0
9907,12,8,2024-06-23,Afternoon,Regular,0,1,150.0,0.0,0.0,30.0,180.0,46.7,4.0
9908,357,2,2024-06-23,Afternoon,Regular,1,2,300.0,0.0,0.0,30.0,330.0,25.1,5.0
9909,146,3,2024-06-23,Night,Regular,0,4,750.0,0.0,0.0,0.0,750.0,33.4,4.0
9910,379,2,2024-06-23,Night,Regular,1,2,300.0,10.0,30.0,30.0,300.0,26.4,4.0
9911,376,6,2024-06-23,Evening,Regular,0,3,450.0,10.0,45.0,0.0,405.0,26.5,4.0
9912,206,2,2024-06-23,Night,Regular,0,1,150.0,0.0,0.0,30.0,180.0,49.6,5.0
9913,182,10,2024-06-23,Evening,Regular,0,2,300.0,0.0,0.0,30.0,330.0,29.7,4.0
9914,440,7,2024-06-23,Afternoon,Regular,0,3,450.0,10.0,45.0,0.0,405.0,49.7,4.0
9915,128,6,2024-06-23,Morning,Regular,0,2,300.0,0.0,0.0,30.0,330.0,54.4,4.0
9916,195,10,2024-06-23,Afternoon,Regular,0,1,150.0,0.0,0.0,30.0,180.0,33.3,4.0
9917,94,3,2024-06-23,Night,Regular,1,3,450.0,10.0,45.0,0.0,405.0,29.2,3.0
9918,378,2,2024-06-23,Evening,Regular,0,2,450.0,10.0,45.0,0.0,405.0,41.3,5.0
9919,63,8,2024-06-23,Evening,Regular,0,3,450.0,0.0,0.0,0.0,450.0,35.0,4.0
9920,104,9,2024-06-23,Afternoon,Regular,1,3,450.0,0.0,0.0,0.0,450.0,22.0,5.0
9921,52,8,2024-06-23,Evening,Regular,1,2,600.0,0.0,0.0,0.0,600.0,25.4,5.0
9922,62,4,2024-06-23,Night,Regular,1,2,300.0,0.0,0.0,30.0,330.0,43.9,4.0
9923,213,4,2024-06-23,Night,Regular,0,2,300.0,0.0,0.0,30.0,330.0,52.0,4.0
9924,191,5,2024-06-23,Morning,Regular,1,3,600.0,20.0,120.0,0.0,480.0,46.1,5.0
9925,397,4,2024-06-23,Evening,Regular,0,3,450.0,15.0,67.5,0.0,382.5,52.5,3.0
9926,145,6,2024-06-23,Morning,Regular,1,2,300.0,10.0,30.0,30.0,300.0,28.1,3.0
9927,403,10,2024-06-23,Evening,Regular,0,2,300.0,0.0,0.0,30.0,330.0,26.2,5.0
9928,208,6,2024-06-23,Evening,Regular,0,2,450.0,10.0,45.0,0.0,405.0,26.7,5.0
9929,121,7,2024-06-23,Afternoon,Regular,1,1,150.0,15.0,22.5,30.0,157.5,24.9,4.0
9930,272,10,2024-06-23,Night,Regular,0,1,150.0,15.0,22.5,30.0,157.5,50.6,4.0
9931,225,10,2024-06-23,Morning,Regular,1,3,450.0,0.0,0.0,0.0,450.0,31.8,4.0
9932,170,10,2024-06-23,Night,Regular,0,2,300.0,20.0,60.0,30.0,270.0,28.3,4.0
9933,99,3,2024-06-23,Afternoon,Regular,0,3,450.0,0.0,0.0,0.0,450.0,52.0,5.0
9934,291,5,2024-06-23,Evening,Regular,0,2,300.0,0.0,0.0,30.0,330.0,51.9,5.0
9935,362,1,2024-06-23,Night,Regular,0,2,300.0,0.0,0.0,30.0,330.0,32.6,5.0
9936,150,1,2024-06-23,Afternoon,Regular,0,3,450.0,0.0,0.0,0.0,450.0,39.0,5.0
9937,176,7,2024-06-23,Evening,Regular,1,3,450.0,30.0,135.0,0.0,315.0,27.1,5.0
9938,190,6,2024-06-23,Evening,Regular,0,3,600.0,15.0,90.0,0.0,510.0,30.2,5.0
9939,398,10,2024-06-23,Afternoon,Regular,1,1,150.0,10.0,15.0,30.0,165.0,51.9,4.0
9940,291,2,2024-06-23,Evening,Regular,0,2,300.0,30.0,90.0,30.0,240.0,29.7,5.0
9941,351,8,2024-06-23,Evening,Regular,1,2,450.0,0.0,0.0,0.0,450.0,22.6,5.0
9942,401,1,2024-06-23,Night,Regular,0,1,150.0,0.0,0.0,30.0,180.0,26.2,5.0
9943,309,5,2024-06-23,Night,Regular,0,2,300.0,0.0,0.0,30.0,330.0,25.5,5.0
9944,235,2,2024-06-23,Evening,Regular,1,2,300.0,10.0,30.0,30.0,300.0,53.3,4.0
9945,184,9,2024-06-23,Evening,Regular,0,4,600.0,0.0,0.0,0.0,600.0,21.5,3.0
9946,76,3,2024-06-24,Night,Regular,0,1,150.0,10.0,15.0,30.0,165.0,20.8,4.0
9947,422,9,2024-06-24,Evening,Regular,1,2,300.0,0.0,0.0,30.0,330.0,26.5,5.0
9948,144,8,2024-06-24,Afternoon,Regular,0,1,300.0,0.0,0.0,30.0,330.0,38.7,5.0
9949,18,9,2024-06-24,Evening,Regular,0,2,450.0,0.0,0.0,0.0,450.0,54.9,5.0
9950,84,6,2024-06-24,Night,Regular,0,2,450.0,0.0,0.0,0.0,450.0,47.5,4.0
9951,376,10,2024-06-24,Evening,Regular,0,1,300.0,0.0,0.0,30.0,330.0,47.6,4.0
9952,270,1,2024-06-24,Evening,Regular,0,2,300.0,20.0,60.0,30.0,270.0,51.1,4.0
9953,90,8,2024-06-24,Afternoon,Regular,0,2,300.0,0.0,0.0,30.0,330.0,45.0,4.0
9954,309,3,2024-06-24,Night,Regular,0,1,150.0,0.0,0.0,30.0,180.0,46.3,3.0
9955,450,2,2024-06-24,Evening,Regular,0,3,450.0,30.0,135.0,0.0,315.0,33.0,3.0
9956,155,1,2024-06-24,Evening,Regular,1,2,450.0,10.0,45.0,0.0,405.0,41.7,5.0
9957,267,3,2024-06-24,Morning,Regular,1,1,150.0,0.0,0.0,30.0,180.0,47.4,5.0
9958,105,2,2024-06-24,Afternoon,Regular,1,1,150.0,10.0,15.0,30.0,165.0,51.9,3.0
9959,123,9,2024-06-24,Night,Regular,0,2,300.0,0.0,0.0,30.0,330.0,44.3,4.0
9960,214,4,2024-06-24,Night,Regular,1,3,450.0,0.0,0.0,0.0,450.0,26.0,4.0
9961,226,3,2024-06-24,Afternoon,Regular,0,3,450.0,10.0,45.0,0.0,405.0,50.3,5.0
9962,254,4,2024-06-24,Morning,Regular,0,1,150.0,0.0,0.0,30.0,180.0,23.3,5.0
9963,444,7,2024-06-24,Evening,Regular,0,2,300.0,0.0,0.0,30.0,330.0,45.6,4.0
9964,415,1,2024-06-24,Morning,Regular,0,1,150.0,15.0,22.5,30.0,157.5,37.4,5.0
9965,416,5,2024-06-24,Afternoon,Regular,0,1,150.0,0.0,0.0,30.0,180.0,46.1,4.0
9966,180,10,2024-06-24,Night,Regular,0,4,750.0,0.0,0.0,0.0,750.0,26.1,3.0
9967,80,8,2024-06-24,Night,Regular,0,1,150.0,0.0,0.0,30.0,180.0,44.4,4.0
9968,212,10,2024-06-24,Morning,Regular,0,2,450.0,0.0,0.0,0.0,450.0,40.0,5.0
9969,8,7,2024-06-24,Evening,Regular,0,2,300.0,0.0,0.0,30.0,330.0,28.6,5.0
9970,241,9,2024-06-24,Afternoon,Regular,0,2,300.0,0.0,0.0,30.0,330.0,36.0,4.0
9971,275,4,2024-06-24,Afternoon,Regular,1,2,300.0,10.0,30.0,30.0,300.0,43.1,5.0
9972,289,3,2024-06-24,Afternoon,Regular,0,1,150.0,30.0,45.0,30.0,135.0,50.3,4.0
9973,64,6,2024-06-24,Evening,Regular,0,1,150.0,0.0,0.0,30.0,180.0,25.4,4.0
9974,260,10,2024-06-24,Morning,Regular,1,2,300.0,20.0,60.0,30.0,270.0,22.7,5.0
9975,71,1,2024-06-24,Evening,Regular,1,1,150.0,20.0,30.0,30.0,150.0,36.2,5.0
9976,16,4,2024-06-24,Afternoon,Regular,0,1,150.0,0.0,0.0,30.0,180.0,29.0,4.0
9977,399,8,2024-06-24,Afternoon,Regular,0,2,300.0,0.0,0.0,30.0,330.0,43.0,5.0
9978,238,3,2024-06-24,Afternoon,Regular,0,3,600.0,0.0,0.0,0.0,600.0,42.5,4.0
9979,284,10,2024-06-24,Night,Regular,1,2,300.0,0.0,0.0,30.0,330.0,42.7,5.0
9980,237,4,2024-06-24,Evening,Regular,0,2,300.0,15.0,45.0,30.0,285.0,23.1,5.0
9981,62,5,2024-06-24,Night,Regular,0,4,600.0,0.0,0.0,0.0,600.0,42.4,4.0
9982,50,7,2024-06-24,Evening,Regular,0,3,750.0,0.0,0.0,0.0,750.0,25.7,5.0
9983,385,6,2024-06-24,Afternoon,Regular,0,2,300.0,0.0,0.0,30.0,330.0,45.4,4.0
9984,389,7,2024-06-24,Evening,Regular,0,3,450.0,0.0,0.0,0.0,450.0,26.5,4.0
9985,323,8,2024-06-24,Morning,Regular,1,2,450.0,0.0,0.0,0.0,450.0,36.6,4.0
9986,36,8,2024-06-24,Evening,Regular,1,3,450.0,20.0,90.0,0.0,360.0,44.8,5.0
9987,223,10,2024-06-24,Afternoon,Regular,0,4,600.0,15.0,90.0,0.0,510.0,34.5,3.0
9988,69,10,2024-06-25,Afternoon,Regular,0,3,600.0,10.0,60.0,0.0,540.0,32.9,5.0
9989,74,7,2024-06-25,Evening,Regular,1,2,300.0,0.0,0.0,30.0,330.0,27.7,5.0
9990,196,10,2024-06-25,Evening,Regular,0,4,900.0,0.0,0.0,0.0,900.0,47.6,5.0
9991,286,1,2024-06-25,Night,Regular,0,2,300.0,0.0,0.0,30.0,330.0,35.2,5.0
9992,423,9,2024-06-25,Evening,Regular,0,3,450.0,10.0,45.0,0.0,405.0,52.7,5.0
9993,293,1,2024-06-25,Evening,Regular,0,2,300.0,20.0,60.0,30.0,270.0,29.9,4.0
9994,277,7,2024-06-25,Afternoon,Regular,0,1,300.0,15.0,45.0,30.0,285.0,28.7,4.0
9995,376,4,2024-06-25,Night,Regular,1,2,300.0,0.0,0.0,30.0,330.0,51.3,4.0
9996,34,1,2024-06-25,Evening,Regular,0,1,150.0,10.0,15.0,30.0,165.0,33.6,3.0
9997,101,7,2024-06-25,Evening,Regular,1,1,150.0,10.0,15.0,30.0,165.0,49.8,3.0
9998,353,3,2024-06-25,Afternoon,Regular,1,2,450.0,0.0,0.0,0.0,450.0,42.6,4.0
9999,372,4,2024-06-25,Evening,Regular,0,3,600.0,0.0,0.0,0.0,600.0,24.8,5.0
10000,226,9,2024-06-25,Afternoon,Regular,0,2,450.0,20.0,90.0,0.0,360.0,40.4,3.0
10001,442,7,2024-06-25,Evening,Regular,0,2,300.0,0.0,0.0,30.0,330.0,23.5,4.0
10002,341,4,2024-06-25,Night,Regular,0,2,300.0,0.0,0.0,30.0,330.0,40.1,5.0
10003,293,2,2024-06-25,Night,Regular,0,1,150.0,10.0,15.0,30.0,165.0,52.6,4.0
10004,109,1,2024-06-25,Evening,Regular,0,1,150.0,0.0,0.0,30.0,180.0,52.8,4.0
10005,381,2,2024-06-25,Night,Regular,0,4,750.0,15.0,112.5,0.0,637.5,25.0,5.0
10006,316,8,2024-06-25,Morning,Regular,0,1,150.0,0.0,0.0,30.0,180.0,37.2,4.0
10007,357,4,2024-06-25,Night,Regular,0,1,150.0,0.0,0.0,30.0,180.0,48.8,3.0
10008,124,6,2024-06-25,Evening,Regular,0,1,150.0,10.0,15.0,30.0,165.0,23.6,4.0
10009,314,9,2024-06-25,Evening,Regular,0,3,600.0,0.0,0.0,0.0,600.0,21.8,5.0
10010,427,3,2024-06-25,Night,Regular,0,3,600.0,0.0,0.0,0.0,600.0,50.8,5.0
10011,348,9,2024-06-25,Night,Regular,0,1,150.0,0.0,0.0,30.0,180.0,54.3,4.0
10012,268,4,2024-06-25,Afternoon,Regular,0,2,450.0,0.0,0.0,0.0,450.0,31.4,5.0
10013,318,6,2024-06-25,Night,Regular,0,3,450.0,0.0,0.0,0.0,450.0,29.1,5.0
10014,348,2,2024-06-25,Morning,Regular,0,1,150.0,0.0,0.0,30.0,180.0,25.2,5.0
10015,159,2,2024-06-25,Night,Regular,1,1,150.0,0.0,0.0,30.0,180.0,23.6,3.0
10016,262,2,2024-06-25,Evening,Regular,1,2,300.0,0.0,0.0,30.0,330.0,51.9,5.0
10017,222,6,2024-06-25,Morning,Regular,0,2,300.0,0.0,0.0,30.0,330.0,29.7,4.0
10018,378,10,2024-06-25,Evening,Regular,0,1,300.0,10.0,30.0,30.0,300.0,36.3,4.0
10019,363,1,2024-06-25,Evening,Regular,0,2,300.0,0.0,0.0,30.0,330.0,34.0,3.0
10020,270,9,2024-06-25,Evening,Regular,1,2,300.0,0.0,0.0,30.0,330.0,45.2,5.0
