order_item_id,order_id,item_id,quantity,unit_price,line_total
23472,11770,2917,1,150.0,150.0
23473,11770,3446,1,150.0,150.0
23474,11771,792,2,150.0,300.0
23475,11771,2294,2,150.0,300.0
23476,11772,2064,1,150.0,150.0
23477,11772,610,1,150.0,150.0
23478,11772,2358,1,150.0,150.0
23479,11773,767,2,150.0,300.0
23480,11774,1080,1,150.0,150.0
23481,11774,2582,1,150.0,150.0
23482,11775,1005,1,150.0,150.0
23483,11776,138,1,150.0,150.0
23484,11776,1754,1,150.0,150.0
23485,11776,220,1,150.0,150.0
23486,11777,3832,1,150.0,150.0
23487,11778,1493,1,150.0,150.0
23488,11779,3600,1,150.0,150.0
23489,11780,3941,1,150.0,150.0
23490,11780,1727,1,150.0,150.0
23491,11781,1808,1,150.0,150.0
23492,11781,2191,1,150.0,150.0
23493,11782,3016,1,150.0,150.0
23494,11782,1433,1,150.0,150.0
23495,11783,1512,1,150.0,150.0
23496,11784,1603,1,150.0,150.0
23497,11784,2180,1,150.0,150.0
23498,11785,687,1,150.0,150.0
23499,11785,849,2,150.0,300.0
23500,11786,3124,1,150.0,150.0
23501,11787,3338,1,150.0,150.0
23502,11787,4004,1,150.0,150.0
23503,11788,1838,1,150.0,150.0
23504,11789,1100,1,150.0,150.0
23505,11789,1219,1,150.0,150.0
23506,11789,3949,1,150.0,150.0
23507,11790,2358,1,150.0,150.0
23508,11790,2502,1,150.0,150.0
23509,11791,175,1,150.0,150.0
23510,11792,1016,1,150.0,150.0
23511,11793,2358,1,150.0,150.0
23512,11794,3747,2,150.0,300.0
23513,11794,1287,1,150.0,150.0
23514,11794,3561,1,150.0,150.0
23515,11795,2985,1,150.0,150.0
23516,11796,2621,1,150.0,150.0
23517,11797,3641,1,150.0,150.0
23518,11797,2750,1,150.0,150.0
23519,11797,2104,1,150.0,150.0
23520,11798,895,1,150.0,150.0
23521,11798,1061,1,150.0,150.0
23522,11799,575,1,150.0,150.0
23523,11799,1283,2,150.0,300.0
23524,11800,979,1,150.0,150.0
23525,11800,18,2,150.0,300.0
23526,11801,1585,1,150.0,150.0
23527,11801,2405,2,150.0,300.0
23528,11802,3312,1,150.0,150.0
23529,11802,104,1,150.0,150.0
23530,11802,3547,1,150.0,150.0
23531,11803,1142,1,150.0,150.0
23532,11803,774,1,150.0,150.0
23533,11804,3178,1,150.0,150.0
23534,11804,431,1,150.0,150.0
23535,11805,134,1,150.0,150.0
23536,11805,483,2,150.0,300.0
23537,11806,4057,1,150.0,150.0
23538,11807,3007,1,150.0,150.0
23539,11807,3075,1,150.0,150.0
23540,11808,1002,1,150.0,150.0
23541,11808,473,1,150.0,150.0
23542,11809,3432,2,150.0,300.0
23543,11809,3888,1,150.0,150.0
23544,11810,3965,1,150.0,150.0
23545,11810,376,1,150.0,150.0
23546,11811,3831,1,150.0,150.0
23547,11811,3123,1,150.0,150.0
23548,11811,2365,1,150.0,150.0
23549,11812,3165,1,150.0,150.0
23550,11812,186,1,150.0,150.0
23551,11813,3825,1,150.0,150.0
23552,11813,2485,1,150.0,150.0
23553,11814,3971,1,150.0,150.0
23554,11814,1801,1,150.0,150.0
23555,11815,1211,1,150.0,150.0
23556,11815,3571,1,150.0,150.0
23557,11815,1156,1,150.0,150.0
23558,11816,801,1,150.0,150.0
23559,11816,2431,1,150.0,150.0
23560,11817,3076,1,150.0,150.0
23561,11817,2066,1,150.0,150.0
23562,11817,1393,1,150.0,150.0
23563,11818,842,1,150.0,150.0
23564,11819,2567,1,150.0,150.0
23565,11819,1692,1,150.0,150.0
23566,11820,153,1,150.0,150.0
23567,11820,1310,1,150.0,150.0
23568,11821,2361,1,150.0,150.0
23569,11822,175,1,150.0,150.0
23570,11822,3089,1,150.0,150.0
23571,11822,865,1,150.0,150.0
23572,11823,3162,1,150.0,150.0
23573,11824,3441,1,150.0,150.0
23574,11824,3433,1,150.0,150.0
23575,11825,3444,1,150.0,150.0
23576,11826,47,1,150.0,150.0
23577,11827,1419,1,150.0,150.0
23578,11827,1935,1,150.0,150.0
23579,11828,84,1,150.0,150.0
23580,11828,827,1,150.0,150.0
23581,11829,3200,1,150.0,150.0
23582,11829,1117,1,150.0,150.0
23583,11830,3451,1,150.0,150.0
23584,11830,3576,1,150.0,150.0
23585,11831,4050,1,150.0,150.0
23586,11831,281,1,150.0,150.0
23587,11832,3932,1,150.0,150.0
23588,11832,3790,2,150.0,300.0
23589,11833,1081,1,150.0,150.0
23590,11834,3950,1,150.0,150.0
23591,11835,2291,1,150.0,150.0
23592,11836,3616,1,150.0,150.0
23593,11836,230,1,150.0,150.0
23594,11837,2601,2,150.0,300.0
23595,11837,1039,1,150.0,150.0
23596,11837,2401,1,150.0,150.0
23597,11838,3176,1,150.0,150.0
23598,11839,870,2,150.0,300.0
23599,11839,3123,1,150.0,150.0
23600,11840,1876,2,150.0,300.0
23601,11841,2643,1,150.0,150.0
23602,11842,2983,1,150.0,150.0
23603,11843,3156,1,150.0,150.0
23604,11844,3211,1,150.0,150.0
23605,11844,3323,1,150.0,150.0
23606,11844,425,2,150.0,300.0
23607,11845,3236,1,150.0,150.0
23608,11846,2679,1,150.0,150.0
23609,11846,1290,1,150.0,150.0
23610,11847,1389,1,150.0,150.0
23611,11847,3948,1,150.0,150.0
23612,11848,2028,1,150.0,150.0
23613,11848,3986,1,150.0,150.0
23614,11849,3025,1,150.0,150.0
23615,11850,4029,1,150.0,150.0
23616,11850,1477,2,150.0,300.0
23617,11851,1332,1,150.0,150.0
23618,11851,192,1,150.0,150.0
23619,11851,3965,1,150.0,150.0
23620,11851,226,2,150.0,300.0
23621,11852,828,1,150.0,150.0
23622,11852,2927,2,150.0,300.0
23623,11852,924,1,150.0,150.0
23624,11853,3869,1,150.0,150.0
23625,11853,237,1,150.0,150.0
23626,11854,3800,2,150.0,300.0
23627,11854,126,1,150.0,150.0
23628,11854,1394,1,150.0,150.0
23629,11855,1279,1,150.0,150.0
23630,11855,1845,1,150.0,150.0
23631,11855,98,1,150.0,150.0
23632,11856,77,1,150.0,150.0
23633,11856,2429,1,150.0,150.0
23634,11856,608,2,150.0,300.0
23635,11857,1443,2,150.0,300.0
23636,11857,1211,2,150.0,300.0
23637,11857,990,1,150.0,150.0
23638,11858,2306,1,150.0,150.0
23639,11858,2850,1,150.0,150.0
23640,11858,2594,1,150.0,150.0
23641,11859,414,1,150.0,150.0
23642,11860,4173,1,150.0,150.0
23643,11860,3089,1,150.0,150.0
23644,11861,2436,2,150.0,300.0
23645,11862,327,1,150.0,150.0
23646,11863,2881,1,150.0,150.0
23647,11863,1984,1,150.0,150.0
23648,11864,3214,1,150.0,150.0
23649,11864,2707,1,150.0,150.0
23650,11865,1059,1,150.0,150.0
23651,11865,2826,1,150.0,150.0
23652,11866,1921,1,150.0,150.0
23653,11866,3026,1,150.0,150.0
23654,11867,3642,2,150.0,300.0
23655,11867,2352,1,150.0,150.0
23656,11868,144,1,150.0,150.0
23657,11869,776,1,150.0,150.0
23658,11869,2607,1,150.0,150.0
23659,11870,3238,1,150.0,150.0
23660,11870,400,1,150.0,150.0
23661,11871,2726,1,150.0,150.0
23662,11871,3554,1,150.0,150.0
23663,11872,546,1,150.0,150.0
23664,11873,3592,1,150.0,150.0
23665,11874,3454,1,150.0,150.0
23666,11874,2508,1,150.0,150.0
23667,11875,3001,1,150.0,150.0
23668,11875,370,1,150.0,150.0
23669,11876,508,1,150.0,150.0
23670,11876,225,1,150.0,150.0
23671,11877,2562,2,150.0,300.0
23672,11877,3344,1,150.0,150.0
23673,11877,1216,1,150.0,150.0
23674,11878,1729,1,150.0,150.0
23675,11878,3099,1,150.0,150.0
23676,11879,2926,1,150.0,150.0
23677,11880,4065,1,150.0,150.0
23678,11881,3779,1,150.0,150.0
23679,11881,3299,1,150.0,150.0
23680,11882,400,1,150.0,150.0
23681,11882,1224,2,150.0,300.0
23682,11882,3375,1,150.0,150.0
23683,11883,3034,1,150.0,150.0
23684,11884,848,1,150.0,150.0
23685,11884,3820,1,150.0,150.0
23686,11884,393,1,150.0,150.0
23687,11885,2623,1,150.0,150.0
23688,11885,2706,1,150.0,150.0
23689,11886,330,1,150.0,150.0
23690,11886,2161,1,150.0,150.0
23691,11886,2381,1,150.0,150.0
23692,11887,2229,2,150.0,300.0
23693,11887,1734,1,150.0,150.0
23694,11888,2387,1,150.0,150.0
23695,11888,3312,1,150.0,150.0
23696,11889,2246,1,150.0,150.0
23697,11889,3117,2,150.0,300.0
23698,11889,4039,1,150.0,150.0
23699,11890,1093,1,150.0,150.0
23700,11890,839,1,150.0,150.0
23701,11891,3080,1,150.0,150.0
23702,11892,169,1,150.0,150.0
23703,11892,2221,1,150.0,150.0
23704,11893,2359,1,150.0,150.0
23705,11894,1095,1,150.0,150.0
23706,11894,2683,1,150.0,150.0
23707,11894,138,1,150.0,150.0
23708,11894,2955,1,150.0,150.0
23709,11895,323,1,150.0,150.0
23710,11895,3640,1,150.0,150.0
23711,11895,3440,1,150.0,150.0
23712,11895,3632,1,150.0,150.0
23713,11896,1339,1,150.0,150.0
23714,11897,3115,1,150.0,150.0
23715,11897,4026,2,150.0,300.0
23716,11898,2881,1,150.0,150.0
23717,11899,939,1,150.0,150.0
23718,11899,3077,1,150.0,150.0
23719,11899,2023,2,150.0,300.0
23720,11899,2277,1,150.0,150.0
23721,11900,2608,1,150.0,150.0
23722,11901,1925,1,150.0,150.0
23723,11901,226,2,150.0,300.0
23724,11902,3189,1,150.0,150.0
23725,11902,1353,1,150.0,150.0
23726,11902,1731,1,150.0,150.0
23727,11902,2043,1,150.0,150.0
23728,11903,1243,1,150.0,150.0
23729,11903,3327,1,150.0,150.0
23730,11904,457,1,150.0,150.0
23731,11905,2687,1,150.0,150.0
23732,11906,2673,1,150.0,150.0
23733,11907,3149,1,150.0,150.0
23734,11907,1236,1,150.0,150.0
23735,11908,2913,2,150.0,300.0
23736,11908,1155,1,150.0,150.0
23737,11909,2704,1,150.0,150.0
23738,11910,2779,1,150.0,150.0
23739,11910,3342,1,150.0,150.0
23740,11911,1820,1,150.0,150.0
23741,11911,1270,1,150.0,150.0
23742,11912,3784,1,150.0,150.0
23743,11912,4197,1,150.0,150.0
23744,11913,1686,1,150.0,150.0
23745,11913,1880,1,150.0,150.0
23746,11913,740,2,150.0,300.0
23747,11913,1096,1,150.0,150.0
23748,11914,3930,1,150.0,150.0
23749,11915,2570,2,150.0,300.0
23750,11915,3014,1,150.0,150.0
23751,11916,1934,1,150.0,150.0
23752,11916,2342,1,150.0,150.0
23753,11917,201,1,150.0,150.0
23754,11917,3710,1,150.0,150.0
23755,11918,2981,1,150.0,150.0
23756,11918,3348,1,150.0,150.0
23757,11918,3820,1,150.0,150.0
23758,11919,3271,1,150.0,150.0
23759,11920,4091,1,150.0,150.0
23760,11920,1399,1,150.0,150.0
23761,11921,3093,2,150.0,300.0
23762,11922,1754,1,150.0,150.0
23763,11922,1063,1,150.0,150.0
23764,11923,879,1,150.0,150.0
23765,11923,912,1,150.0,150.0
23766,11924,1052,1,150.0,150.0
23767,11925,3363,1,150.0,150.0
23768,11926,1047,1,150.0,150.0
23769,11926,3842,1,150.0,150.0
23770,11927,2029,1,150.0,150.0
23771,11927,4161,1,150.0,150.0
23772,11927,3814,1,150.0,150.0
23773,11928,721,2,150.0,300.0
23774,11928,3332,1,150.0,150.0
23775,11929,1962,1,150.0,150.0
23776,11929,2537,1,150.0,150.0
23777,11930,1221,1,150.0,150.0
23778,11930,1780,1,150.0,150.0
23779,11930,1706,1,150.0,150.0
23780,11931,2794,1,150.0,150.0
23781,11931,115,1,150.0,150.0
23782,11931,2129,1,150.0,150.0
23783,11931,2540,1,150.0,150.0
23784,11932,2628,1,150.0,150.0
23785,11932,3202,2,150.0,300.0
23786,11933,915,1,150.0,150.0
23787,11934,3050,2,150.0,300.0
23788,11935,1319,1,150.0,150.0
23789,11935,2244,1,150.0,150.0
23790,11935,3173,2,150.0,300.0
23791,11936,1760,2,150.0,300.0
23792,11936,2083,1,150.0,150.0
23793,11937,2843,1,150.0,150.0
23794,11937,2623,1,150.0,150.0
23795,11938,3346,1,150.0,150.0
23796,11938,985,2,150.0,300.0
23797,11939,3434,2,150.0,300.0
23798,11939,584,1,150.0,150.0
23799,11939,2653,1,150.0,150.0
23800,11940,2079,2,150.0,300.0
23801,11940,4226,1,150.0,150.0
23802,11941,2635,1,150.0,150.0
23803,11942,740,2,150.0,300.0
23804,11943,194,1,150.0,150.0
23805,11943,2323,1,150.0,150.0
23806,11944,3163,1,150.0,150.0
23807,11945,4192,1,150.0,150.0
23808,11946,3985,1,150.0,150.0
23809,11946,2629,2,150.0,300.0
23810,11947,3991,1,150.0,150.0
23811,11947,3253,2,150.0,300.0
23812,11948,1105,1,150.0,150.0
23813,11948,2159,1,150.0,150.0
23814,11949,71,1,150.0,150.0
23815,11949,1105,1,150.0,150.0
23816,11949,2275,2,150.0,300.0
23817,11950,1453,1,150.0,150.0
23818,11950,4174,2,150.0,300.0
23819,11950,2283,1,150.0,150.0
23820,11951,2341,1,150.0,150.0
23821,11951,2665,1,150.0,150.0
23822,11951,1712,1,150.0,150.0
23823,11952,157,1,150.0,150.0
23824,11952,2808,2,150.0,300.0
23825,11952,4167,1,150.0,150.0
23826,11953,1956,1,150.0,150.0
23827,11953,235,1,150.0,150.0
23828,11953,1377,1,150.0,150.0
23829,11954,2586,1,150.0,150.0
23830,11954,987,1,150.0,150.0
23831,11955,2902,2,150.0,300.0
23832,11955,1953,1,150.0,150.0
23833,11956,3134,1,150.0,150.0
23834,11957,192,2,150.0,300.0
23835,11957,201,1,150.0,150.0
23836,11958,924,1,150.0,150.0
23837,11958,4123,2,150.0,300.0
23838,11959,3949,1,150.0,150.0
23839,11959,1567,1,150.0,150.0
23840,11959,1031,1,150.0,150.0
23841,11960,3214,2,150.0,300.0
23842,11961,1126,1,150.0,150.0
23843,11962,3042,1,150.0,150.0
23844,11963,4159,2,150.0,300.0
23845,11964,328,1,150.0,150.0
23846,11964,170,2,150.0,300.0
23847,11965,2828,1,150.0,150.0
23848,11966,4214,1,150.0,150.0
23849,11966,2547,1,150.0,150.0
23850,11967,1875,2,150.0,300.0
23851,11968,3000,1,150.0,150.0
23852,11968,3691,1,150.0,150.0
23853,11969,3300,1,150.0,150.0
23854,11969,4078,1,150.0,150.0
23855,11970,780,1,150.0,150.0
23856,11970,3844,1,150.0,150.0
23857,11971,582,1,150.0,150.0
23858,11971,2673,1,150.0,150.0
23859,11971,787,1,150.0,150.0
23860,11972,265,2,150.0,300.0
23861,11973,1874,1,150.0,150.0
23862,11974,3751,1,150.0,150.0
23863,11975,545,1,150.0,150.0
23864,11975,3769,1,150.0,150.0
23865,11976,1011,1,150.0,150.0
23866,11976,608,1,150.0,150.0
23867,11977,3123,1,150.0,150.0
23868,11978,592,1,150.0,150.0
23869,11978,1905,1,150.0,150.0
23870,11979,1239,1,150.0,150.0
23871,11979,1840,1,150.0,150.0
23872,11980,258,2,150.0,300.0
23873,11980,3695,1,150.0,150.0
23874,11980,3375,1,150.0,150.0
23875,11981,1694,2,150.0,300.0
23876,11981,1524,2,150.0,300.0
23877,11982,906,1,150.0,150.0
23878,11982,886,1,150.0,150.0
23879,11982,3341,1,150.0,150.0
23880,11983,26,1,150.0,150.0
23881,11983,2143,1,150.0,150.0
23882,11983,3736,1,150.0,150.0
23883,11983,2628,2,150.0,300.0
23884,11984,2444,1,150.0,150.0
23885,11984,1535,1,150.0,150.0
23886,11985,1487,1,150.0,150.0
23887,11985,2241,1,150.0,150.0
23888,11985,1761,1,150.0,150.0
23889,11986,12,2,150.0,300.0
23890,11987,3612,1,150.0,150.0
23891,11987,1285,1,150.0,150.0
23892,11987,2733,1,150.0,150.0
23893,11988,1337,2,150.0,300.0
23894,11988,4061,2,150.0,300.0
23895,11989,3152,1,150.0,150.0
23896,11990,3567,1,150.0,150.0
23897,11991,2875,2,150.0,300.0
23898,11992,1752,2,150.0,300.0
23899,11992,2842,1,150.0,150.0
23900,11992,2799,1,150.0,150.0
23901,11993,3277,1,150.0,150.0
23902,11993,223,1,150.0,150.0
23903,11994,2744,1,150.0,150.0
23904,11994,3271,1,150.0,150.0
23905,11994,2916,1,150.0,150.0
23906,11995,2496,1,150.0,150.0
23907,11995,2765,1,150.0,150.0
23908,11995,3601,1,150.0,150.0
23909,11996,1230,1,150.0,150.0
23910,11997,2640,1,150.0,150.0
23911,11997,3788,1,150.0,150.0
23912,11997,3025,1,150.0,150.0
23913,11998,3333,1,150.0,150.0
23914,11998,424,1,150.0,150.0
23915,11999,468,1,150.0,150.0
23916,11999,4090,1,150.0,150.0
23917,11999,2861,1,150.0,150.0
23918,12000,1090,2,150.0,300.0
23919,12001,852,1,150.0,150.0
23920,12002,1580,1,150.0,150.0
23921,12003,3525,1,150.0,150.0
23922,12003,233,1,150.0,150.0
23923,12004,1444,1,150.0,150.0
23924,12004,3020,1,150.0,150.0
23925,12005,996,1,150.0,150.0
23926,12005,2676,2,150.0,300.0
23927,12006,473,1,150.0,150.0
23928,12006,4021,1,150.0,150.0
23929,12007,867,1,150.0,150.0
23930,12007,2997,2,150.0,300.0
23931,12007,2753,1,150.0,150.0
23932,12008,2446,1,150.0,150.0
23933,12008,1249,1,150.0,150.0
23934,12008,747,1,150.0,150.0
23935,12009,1771,2,150.0,300.0
23936,12010,1516,2,150.0,300.0
23937,12011,3353,2,150.0,300.0
23938,12012,4149,2,150.0,300.0
23939,12013,1907,1,150.0,150.0
23940,12013,3404,1,150.0,150.0
23941,12014,2623,1,150.0,150.0
23942,12014,1267,1,150.0,150.0
23943,12015,968,2,150.0,300.0
23944,12015,633,1,150.0,150.0
23945,12016,979,1,150.0,150.0
23946,12016,1018,2,150.0,300.0
23947,12016,3027,1,150.0,150.0
23948,12017,121,2,150.0,300.0
23949,12017,2773,1,150.0,150.0
23950,12017,1266,1,150.0,150.0
23951,12018,2985,1,150.0,150.0
23952,12018,3167,1,150.0,150.0
23953,12019,2568,1,150.0,150.0
23954,12019,1739,1,150.0,150.0
23955,12019,1611,1,150.0,150.0
23956,12019,2897,1,150.0,150.0
23957,12020,1313,1,150.0,150.0
23958,12020,237,1,150.0,150.0
23959,12021,330,1,150.0,150.0
23960,12021,2787,1,150.0,150.0
23961,12022,3367,1,150.0,150.0
23962,12023,2250,1,150.0,150.0
23963,12024,59,1,150.0,150.0
23964,12024,1199,1,150.0,150.0
23965,12024,1242,1,150.0,150.0
23966,12024,2879,1,150.0,150.0
23967,12025,3933,1,150.0,150.0
23968,12025,1854,1,150.0,150.0
23969,12026,1223,1,150.0,150.0
23970,12026,3076,1,150.0,150.0
23971,12027,1518,1,150.0,150.0
23972,12027,2649,1,150.0,150.0
23973,12027,4194,1,150.0,150.0
23974,12028,654,1,150.0,150.0
23975,12028,3942,2,150.0,300.0
23976,12029,1208,1,150.0,150.0
23977,12029,3733,2,150.0,300.0
23978,12029,1469,1,150.0,150.0
23979,12030,997,1,150.0,150.0
23980,12030,3002,2,150.0,300.0
23981,12031,1377,1,150.0,150.0
23982,12031,128,1,150.0,150.0
23983,12032,2847,1,150.0,150.0
23984,12033,3067,2,150.0,300.0
23985,12033,3557,1,150.0,150.0
23986,12033,2078,1,150.0,150.0
23987,12034,3816,1,150.0,150.0
23988,12034,3612,1,150.0,150.0
23989,12034,1926,2,150.0,300.0
23990,12035,583,1,150.0,150.0
23991,12035,1170,1,150.0,150.0
23992,12036,3805,1,150.0,150.0
23993,12036,1153,1,150.0,150.0
23994,12037,2010,2,150.0,300.0
23995,12037,847,1,150.0,150.0
23996,12038,137,1,150.0,150.0
23997,12039,3057,1,150.0,150.0
23998,12039,957,2,150.0,300.0
23999,12040,3174,1,150.0,150.0
24000,12040,620,1,150.0,150.0
24001,12040,665,1,150.0,150.0
24002,12041,999,1,150.0,150.0
24003,12041,3878,1,150.0,150.0
24004,12041,1078,1,150.0,150.0
24005,12042,3391,1,150.0,150.0
24006,12043,2824,1,150.0,150.0
24007,12043,1299,1,150.0,150.0
24008,12043,3755,2,150.0,300.0
24009,12044,423,2,150.0,300.0
24010,12044,2638,1,150.0,150.0
24011,12044,2247,1,150.0,150.0
24012,12044,1417,1,150.0,150.0
24013,12045,883,1,150.0,150.0
24014,12045,930,1,150.0,150.0
24015,12045,2438,1,150.0,150.0
24016,12046,1068,1,150.0,150.0
24017,12046,1277,1,150.0,150.0
24018,12046,2066,2,150.0,300.0
24019,12047,999,2,150.0,300.0
24020,12047,3130,1,150.0,150.0
24021,12048,1275,1,150.0,150.0
24022,12049,2169,1,150.0,150.0
24023,12049,773,1,150.0,150.0
24024,12050,1471,2,150.0,300.0
24025,12050,3689,1,150.0,150.0
24026,12051,3734,1,150.0,150.0
24027,12052,875,1,150.0,150.0
24028,12053,971,1,150.0,150.0
24029,12053,4046,1,150.0,150.0
24030,12054,2978,1,150.0,150.0
24031,12054,2040,1,150.0,150.0
24032,12055,1109,2,150.0,300.0
24033,12056,552,1,150.0,150.0
24034,12056,579,1,150.0,150.0
24035,12057,3914,1,150.0,150.0
24036,12057,514,1,150.0,150.0
24037,12057,3820,1,150.0,150.0
24038,12057,2392,1,150.0,150.0
24039,12058,3201,1,150.0,150.0
24040,12058,1844,1,150.0,150.0
24041,12058,631,1,150.0,150.0
24042,12058,3193,2,150.0,300.0
24043,12059,2386,1,150.0,150.0
24044,12059,3042,1,150.0,150.0
24045,12060,1166,1,150.0,150.0
24046,12061,1659,1,150.0,150.0
24047,12061,1158,1,150.0,150.0
24048,12062,3127,1,150.0,150.0
24049,12062,987,1,150.0,150.0
24050,12063,181,1,150.0,150.0
24051,12063,1621,2,150.0,300.0
24052,12064,134,1,150.0,150.0
24053,12064,394,1,150.0,150.0
24054,12064,471,1,150.0,150.0
24055,12065,1008,1,150.0,150.0
24056,12065,3063,1,150.0,150.0
24057,12065,1220,1,150.0,150.0
24058,12066,57,1,150.0,150.0
24059,12066,3500,1,150.0,150.0
24060,12067,2979,1,150.0,150.0
24061,12068,2324,1,150.0,150.0
24062,12068,1286,1,150.0,150.0
24063,12068,1182,1,150.0,150.0
24064,12069,1272,1,150.0,150.0
24065,12069,50,1,150.0,150.0
24066,12069,298,1,150.0,150.0
24067,12070,1248,1,150.0,150.0
24068,12070,692,1,150.0,150.0
24069,12070,2033,1,150.0,150.0
24070,12071,3868,2,150.0,300.0
24071,12071,2570,1,150.0,150.0
24072,12071,2945,1,150.0,150.0
24073,12072,1117,1,150.0,150.0
24074,12072,1345,1,150.0,150.0
24075,12073,1285,1,150.0,150.0
24076,12073,3639,1,150.0,150.0
24077,12073,1360,1,150.0,150.0
24078,12074,1190,1,150.0,150.0
24079,12074,2074,1,150.0,150.0
24080,12075,3315,1,150.0,150.0
24081,12075,3791,1,150.0,150.0
24082,12076,1279,1,150.0,150.0
24083,12076,1372,1,150.0,150.0
24084,12076,182,1,150.0,150.0
24085,12076,2056,1,150.0,150.0
24086,12077,2881,1,150.0,150.0
24087,12077,549,1,150.0,150.0
24088,12078,2539,1,150.0,150.0
24089,12079,2210,1,150.0,150.0
24090,12079,1996,1,150.0,150.0
24091,12080,3367,1,150.0,150.0
24092,12080,3326,2,150.0,300.0
24093,12081,2034,1,150.0,150.0
24094,12081,331,1,150.0,150.0
24095,12082,3089,1,150.0,150.0
24096,12082,951,1,150.0,150.0
24097,12082,965,1,150.0,150.0
24098,12083,4194,1,150.0,150.0
24099,12083,1335,1,150.0,150.0
24100,12084,2101,1,150.0,150.0
24101,12084,1877,1,150.0,150.0
24102,12085,2476,1,150.0,150.0
24103,12086,2608,1,150.0,150.0
24104,12087,1348,1,150.0,150.0
24105,12088,31,1,150.0,150.0
24106,12089,1236,1,150.0,150.0
24107,12090,482,1,150.0,150.0
24108,12091,2274,2,150.0,300.0
24109,12091,3441,1,150.0,150.0
24110,12092,3775,1,150.0,150.0
24111,12093,2997,1,150.0,150.0
24112,12093,243,1,150.0,150.0
24113,12094,3364,1,150.0,150.0
24114,12094,4127,1,150.0,150.0
24115,12094,561,1,150.0,150.0
24116,12095,1464,1,150.0,150.0
24117,12095,1081,1,150.0,150.0
24118,12096,855,1,150.0,150.0
24119,12096,2034,1,150.0,150.0
24120,12097,4034,2,150.0,300.0
24121,12097,1338,1,150.0,150.0
24122,12097,3821,2,150.0,300.0
24123,12098,2167,1,150.0,150.0
24124,12098,2726,1,150.0,150.0
24125,12099,967,1,150.0,150.0
24126,12099,3098,1,150.0,150.0
24127,12100,2843,1,150.0,150.0
24128,12100,3869,2,150.0,300.0
24129,12101,391,1,150.0,150.0
24130,12101,3264,1,150.0,150.0
24131,12101,314,1,150.0,150.0
24132,12102,3263,1,150.0,150.0
24133,12102,3629,1,150.0,150.0
24134,12103,1313,1,150.0,150.0
24135,12103,313,1,150.0,150.0
24136,12104,4180,1,150.0,150.0
24137,12104,1051,1,150.0,150.0
24138,12105,1935,1,150.0,150.0
24139,12106,1930,1,150.0,150.0
24140,12106,4210,1,150.0,150.0
24141,12106,1072,1,150.0,150.0
24142,12107,2602,1,150.0,150.0
24143,12107,2300,1,150.0,150.0
24144,12107,2129,1,150.0,150.0
24145,12108,2265,1,150.0,150.0
24146,12108,1517,2,150.0,300.0
24147,12109,905,1,150.0,150.0
24148,12109,1801,1,150.0,150.0
24149,12110,3246,1,150.0,150.0
24150,12110,478,1,150.0,150.0
24151,12111,2482,1,150.0,150.0
24152,12111,3313,1,150.0,150.0
24153,12112,1187,1,150.0,150.0
24154,12112,4115,1,150.0,150.0
24155,12113,1148,2,150.0,300.0
24156,12114,1155,2,150.0,300.0
24157,12114,771,1,150.0,150.0
24158,12115,2144,1,150.0,150.0
24159,12115,2480,1,150.0,150.0
24160,12116,1374,1,150.0,150.0
24161,12116,1213,1,150.0,150.0
24162,12117,2639,1,150.0,150.0
24163,12117,521,1,150.0,150.0
24164,12118,2466,1,150.0,150.0
24165,12118,3689,1,150.0,150.0
24166,12119,2851,1,150.0,150.0
24167,12119,2951,2,150.0,300.0
24168,12120,1797,1,150.0,150.0
24169,12120,2466,1,150.0,150.0
24170,12120,961,1,150.0,150.0
24171,12121,2377,2,150.0,300.0
24172,12121,858,1,150.0,150.0
24173,12122,2788,1,150.0,150.0
24174,12122,2095,1,150.0,150.0
24175,12123,2445,1,150.0,150.0
24176,12123,2069,1,150.0,150.0
24177,12124,1422,1,150.0,150.0
24178,12124,282,1,150.0,150.0
24179,12124,2750,1,150.0,150.0
24180,12125,3085,2,150.0,300.0
24181,12125,963,1,150.0,150.0
24182,12126,3625,2,150.0,300.0
24183,12126,3727,1,150.0,150.0
24184,12126,1077,1,150.0,150.0
24185,12127,4225,1,150.0,150.0
24186,12127,3488,1,150.0,150.0
24187,12127,991,2,150.0,300.0
24188,12128,2454,1,150.0,150.0
24189,12128,3233,1,150.0,150.0
24190,12129,4198,2,150.0,300.0
24191,12129,3554,1,150.0,150.0
24192,12130,3895,2,150.0,300.0
24193,12130,1182,1,150.0,150.0
24194,12130,2306,2,150.0,300.0
24195,12131,994,1,150.0,150.0
24196,12132,514,1,150.0,150.0
24197,12132,1079,1,150.0,150.0
24198,12133,1739,1,150.0,150.0
24199,12133,2120,1,150.0,150.0
24200,12134,1266,1,150.0,150.0
24201,12135,1061,1,150.0,150.0
24202,12136,2623,1,150.0,150.0
24203,12137,1011,1,150.0,150.0
24204,12137,1344,1,150.0,150.0
24205,12138,963,2,150.0,300.0
24206,12138,1249,1,150.0,150.0
24207,12139,1162,1,150.0,150.0
24208,12140,959,1,150.0,150.0
24209,12140,31,1,150.0,150.0
24210,12140,3713,1,150.0,150.0
24211,12141,2181,1,150.0,150.0
24212,12141,2754,1,150.0,150.0
24213,12142,1189,2,150.0,300.0
24214,12142,3254,1,150.0,150.0
24215,12143,870,1,150.0,150.0
